departamento,anio,causa,siniestros
CALLAO,2020,EXCESO DE CARGA,1
CALLAO,2020,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,17
CALLAO,2020,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
CALLAO,2020,FALLA MECÁNICA,32
CALLAO,2020,FALLA DE LUCES,8
CALLAO,2020,PISTA EN MAL ESTADO,12
CALLAO,2020,SEÑALIZACIÓN DEFECTUOSA,12
CALLAO,2020,INVACIÓN DE CARRIL,5
CALLAO,2020,VEHÍCULO MAL ESTACIONADO,0
CALLAO,2020,FACTOR AMBIENTAL,4
CALLAO,2020,EBRIEDAD DEL PEATÓN,2
CALLAO,2020,NO IDENTIFICA LA CAUSA,125
CALLAO,2020,NO HAY CERTEZA DE LA CAUSA,5
CALLAO,2020,OTROS,557
CALLAO,2021,EXCESO DE VELOCIDAD,1014
CALLAO,2021,IMPRUDENCIA DEL CONDUCTOR,634
CALLAO,2021,EBRIEDAD DEL CONDUTOR,1622
CALLAO,2021,IMPRUDENCIA DEL PEATÓN,75
CALLAO,2021,IMPRUDENCIA DEL PASAJERO,48
CALLAO,2021,EXCESO DE CARGA,0
CALLAO,2021,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,6
CALLAO,2021,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
CALLAO,2021,FALLA MECÁNICA,29
CALLAO,2021,FALLA DE LUCES,10
CALLAO,2021,PISTA EN MAL ESTADO,28
CALLAO,2021,SEÑALIZACIÓN DEFECTUOSA,21
CALLAO,2021,INVACIÓN DE CARRIL,800
CALLAO,2021,VEHÍCULO MAL ESTACIONADO,6
CALLAO,2021,FACTOR AMBIENTAL,5
CALLAO,2021,EBRIEDAD DEL PEATÓN,5
CALLAO,2021,NO IDENTIFICA LA CAUSA,193
CALLAO,2021,NO HAY CERTEZA DE LA CAUSA,49
CALLAO,2021,OTROS,523
CALLAO,2022,EXCESO DE VELOCIDAD,949
CALLAO,2022,IMPRUDENCIA DEL CONDUCTOR,658
CALLAO,2022,EBRIEDAD DEL CONDUTOR,99
CALLAO,2022,IMPRUDENCIA DEL PEATÓN,81
CALLAO,2022,IMPRUDENCIA DEL PASAJERO,48
CALLAO,2022,EXCESO DE CARGA,0
CALLAO,2022,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,12
CALLAO,2022,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
CALLAO,2022,FALLA MECÁNICA,25
CALLAO,2022,FALTA DE LUCES,12
CALLAO,2022,PISTA EN MAL ESTADO,13
CALLAO,2022,SEÑALIZACIÓN DEFECTUOSA,20
CALLAO,2022,INVACIÓN DE CARRIL,6
CALLAO,2022,VEHÍCULO MAL ESTACIONADO,3
CALLAO,2022,FACTOR AMBIENTAL,4
CALLAO,2022,EBRIEDAD DEL PEATÓN,12
CALLAO,2022,NO IDENTIFICA LA CAUSA,273
CALLAO,2022,NO HAY CERTEZA DE LA CAUSA,55
CALLAO,2022,OTROS,453
CALLAO,2023,EXCESO DE VELOCIDAD,998
CALLAO,2023,IMPRUDENCIA DEL CONDUCTOR,845
CALLAO,2023,EBRIEDAD DEL CONDUTOR,67
CALLAO,2023,IMPRUDENCIA DEL PEATÓN,72
CALLAO,2023,IMPRUDENCIA DEL PASAJERO,0
CALLAO,2023,EXCESO DE CARGA,0
CALLAO,2023,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,71
CALLAO,2023,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,5
CALLAO,2023,FALLA MECÁNICA,7
CALLAO,2023,FALTA DE LUCES,0
CALLAO,2023,PISTA EN MAL ESTADO,2
CALLAO,2023,SEÑALIZACIÓN DEFECTUOSA,0
CALLAO,2023,INVACIÓN DE CARRIL,2
CALLAO,2023,VEHÍCULO MAL ESTACIONADO,8
CALLAO,2023,FACTOR AMBIENTAL,0
CALLAO,2023,EBRIEDAD DEL PEATÓN,2
CALLAO,2023,NO IDENTIFICA LA CAUSA,354
CALLAO,2023,NO HAY CERTEZA DE LA CAUSA,29
CALLAO,2023,OTROS,583
CALLAO,2024,EXCESO DE VELOCIDAD,1146
CALLAO,2024,IMPRUDENCIA DEL CONDUCTOR,770
CALLAO,2024,EBRIEDAD DEL CONDUTOR,46
CALLAO,2024,IMPRUDENCIA DEL PEATÓN,89
CALLAO,2024,IMPRUDENCIA DEL PASAJERO,9
CALLAO,2024,EXCESO DE CARGA,11
CALLAO,2024,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,56
CALLAO,2024,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,9
CALLAO,2024,FALLA MECÁNICA,17
CALLAO,2024,FALTA DE LUCES,4
CALLAO,2024,PISTA EN MAL ESTADO,3
CALLAO,2024,SEÑALIZACIÓN DEFECTUOSA,8
CALLAO,2024,INVACIÓN DE CARRIL,0
CALLAO,2024,VEHÍCULO MAL ESTACIONADO,0
CALLAO,2024,FACTOR AMBIENTAL,21
CALLAO,2024,EBRIEDAD DEL PEATÓN,0
CALLAO,2024,NO IDENTIFICA LA CAUSA,397
CALLAO,2024,NO HAY CERTEZA DE LA CAUSA,46
CALLAO,2024,OTROS,600
CUSCO,2008,EXCESO DE VELOCIDAD,650
CUSCO,2008,EBRIEDAD DEL CONDUTOR,311
CUSCO,2008,IMPRUDENCIA DEL CONDUCTOR,831
CUSCO,2008,IMPRUDENCIA DEL PEATÓN,327
CUSCO,2008,IMPRUDENCIA DEL PASAJERO,72
CUSCO,2008,EXCESO DE CARGA,31
CUSCO,2008,DESACATO DE SEÑAL DE TRÁNSITO,15
CUSCO,2008,FALLA MECÁNICA,86
CUSCO,2008,FALLA DE LUCES,14
CUSCO,2008,PISTA EN MAL ESTADO,54
CUSCO,2008,SEÑALIZACIÓN DEFECTUOSA,13
CUSCO,2008,OTROS,110
CUSCO,2009,EXCESO DE VELOCIDAD,78
CUSCO,2009,EBRIEDAD DEL CONDUTOR,13
CUSCO,2009,IMPRUDENCIA DEL CONDUCTOR,117
CUSCO,2009,IMPRUDENCIA DEL PEATÓN,29
CUSCO,2009,IMPRUDENCIA DEL PASAJERO,17
CUSCO,2009,EXCESO DE CARGA,1
CUSCO,2009,DESACATO DE SEÑAL DE TRÁNSITO,19
CUSCO,2009,FALLA MECÁNICA,3
CUSCO,2009,FALLA DE LUCES,0
CUSCO,2009,PISTA EN MAL ESTADO,2
CUSCO,2009,SEÑALIZACIÓN DEFECTUOSA,0
CUSCO,2009,OTROS,127
CUSCO,2010,EXCESO DE VELOCIDAD,78
CUSCO,2010,EBRIEDAD DEL CONDUTOR,13
CUSCO,2010,IMPRUDENCIA DEL CONDUCTOR,117
CUSCO,2010,IMPRUDENCIA DEL PEATÓN,29
CUSCO,2010,IMPRUDENCIA DEL PASAJERO,17
CUSCO,2010,EXCESO DE CARGA,1
CUSCO,2010,DESACATO DE SEÑAL DE TRÁNSITO,19
CUSCO,2010,FALLA MECÁNICA,3
CUSCO,2010,FALLA DE LUCES,0
CUSCO,2010,PISTA EN MAL ESTADO,2
CUSCO,2010,SEÑALIZACIÓN DEFECTUOSA,0
CUSCO,2010,OTROS,127
CUSCO,2011,EXCESO DE VELOCIDAD,124
CUSCO,2011,EBRIEDAD DEL CONDUTOR,143
CUSCO,2011,IMPRUDENCIA DEL CONDUCTOR,188
CUSCO,2011,IMPRUDENCIA DEL PEATÓN,59
CUSCO,2011,IMPRUDENCIA DEL PASAJERO,8
CUSCO,2011,EXCESO DE CARGA,4
CUSCO,2011,DESACATO DE SEÑAL DE TRÁNSITO,0
CUSCO,2011,FALLA MECÁNICA,7
CUSCO,2011,FALLA DE LUCES,2
CUSCO,2011,PISTA EN MAL ESTADO,1
CUSCO,2011,SEÑALIZACIÓN DEFECTUOSA,0
CUSCO,2011,OTROS,13
CUSCO,2012,EXCESO DE VELOCIDAD,715
CUSCO,2012,EBRIEDAD DEL CONDUTOR,454
CUSCO,2012,IMPRUDENCIA DEL CONDUCTOR,386
CUSCO,2012,IMPRUDENCIA DEL PEATÓN,140
CUSCO,2012,IMPRUDENCIA DEL PASAJERO,14
CUSCO,2012,EXCESO DE CARGA,15
CUSCO,2012,DESACATO DE SEÑAL DE TRÁNSITO,31
CUSCO,2012,FALLA MECÁNICA,18
CUSCO,2012,FALLA DE LUCES,16
CUSCO,2012,PISTA EN MAL ESTADO,17
CUSCO,2012,SEÑALIZACIÓN DEFECTUOSA,64
CUSCO,2012,OTROS,87
CUSCO,2013,EXCESO DE VELOCIDAD,1221
CUSCO,2013,EBRIEDAD DEL CONDUTOR,646
CUSCO,2013,IMPRUDENCIA DEL CONDUCTOR,1152
CUSCO,2013,IMPRUDENCIA DEL PEATÓN,336
CUSCO,2013,IMPRUDENCIA DEL PASAJERO,69
CUSCO,2013,EXCESO DE CARGA,6
CUSCO,2013,DESACATO DE SEÑAL DE TRÁNSITO,39
CUSCO,2013,FALLA MECÁNICA,119
CUSCO,2013,FALLA DE LUCES,26
CUSCO,2013,PISTA EN MAL ESTADO,62
CUSCO,2013,SEÑALIZACIÓN DEFECTUOSA,44
CUSCO,2013,OTROS,289
CUSCO,2014,EXCESO DE VELOCIDAD,1250
CUSCO,2014,EBRIEDAD DEL CONDUTOR,490
CUSCO,2014,IMPRUDENCIA DEL CONDUCTOR,1349
CUSCO,2014,IMPRUDENCIA DEL PEATÓN,367
CUSCO,2014,IMPRUDENCIA DEL PASAJERO,40
CUSCO,2014,EXCESO DE CARGA,20
CUSCO,2014,DESACATO DE SEÑAL DE TRÁNSITO,30
CUSCO,2014,FALLA MECÁNICA,102
CUSCO,2014,FALLA DE LUCES,8
CUSCO,2014,PISTA EN MAL ESTADO,56
CUSCO,2014,SEÑALIZACIÓN DEFECTUOSA,15
CUSCO,2014,OTROS,373
CUSCO,2015,EXCESO DE VELOCIDAD,1175
CUSCO,2015,EBRIEDAD DEL CONDUTOR,472
CUSCO,2015,IMPRUDENCIA DEL CONDUCTOR,1547
CUSCO,2015,IMPRUDENCIA DEL PEATÓN,442
CUSCO,2015,IMPRUDENCIA DEL PASAJERO,51
CUSCO,2015,EXCESO DE CARGA,0
CUSCO,2015,DESACATO DE SEÑAL DE TRÁNSITO,144
CUSCO,2015,FALLA MECÁNICA,112
CUSCO,2015,FALLA DE LUCES,18
CUSCO,2015,PISTA EN MAL ESTADO,85
CUSCO,2015,SEÑALIZACIÓN DEFECTUOSA,2
CUSCO,2015,OTROS,211
CUSCO,2015,INVACIÓN DE CARRIL,117
CUSCO,2015,VEHÍCULO MAL ESTACIONADO,26
CUSCO,2015,FACTOR AMBIENTAL,45
CUSCO,2015,EBRIEDAD DEL PEATÓN,23
CUSCO,2015,NO IDENTIFICA LA CAUSA,78
CUSCO,2015,NO HAY CERTEZA DE LA CAUSA,56
CUSCO,2016,EXCESO DE VELOCIDAD,837
CUSCO,2016,EBRIEDAD DEL CONDUTOR,350
CUSCO,2016,IMPRUDENCIA DEL CONDUCTOR,992
CUSCO,2016,IMPRUDENCIA DEL PEATÓN,322
CUSCO,2016,IMPRUDENCIA DEL PASAJERO,45
CUSCO,2016,EXCESO DE CARGA,4
CUSCO,2016,DESACATO DE SEÑAL DE TRÁNSITO,42
CUSCO,2016,FALLA MECÁNICA,91
CUSCO,2016,FALLA DE LUCES,3
CUSCO,2016,PISTA EN MAL ESTADO,64
CUSCO,2016,SEÑALIZACIÓN DEFECTUOSA,14
CUSCO,2016,OTROS,252
CUSCO,2016,INVACIÓN DE CARRIL,130
CUSCO,2016,VEHÍCULO MAL ESTACIONADO,7
CUSCO,2016,FACTOR AMBIENTAL,54
CUSCO,2016,EBRIEDAD DEL PEATÓN,18
CUSCO,2016,NO IDENTIFICA LA CAUSA,113
CUSCO,2016,NO HAY CERTEZA DE LA CAUSA,28
CUSCO,2017,EXCESO DE VELOCIDAD,873
CUSCO,2017,EBRIEDAD DEL CONDUTOR,356
CUSCO,2017,IMPRUDENCIA DEL CONDUCTOR,839
CUSCO,2017,IMPRUDENCIA DEL PEATÓN,293
CUSCO,2017,IMPRUDENCIA DEL PASAJERO,46
CUSCO,2017,EXCESO DE CARGA,8
CUSCO,2017,DESACATO DE SEÑAL DE TRÁNSITO,38
CUSCO,2017,FALLA MECÁNICA,70
CUSCO,2017,FALLA DE LUCES,3
CUSCO,2017,PISTA EN MAL ESTADO,47
CUSCO,2017,SEÑALIZACIÓN DEFECTUOSA,6
CUSCO,2017,OTROS,161
CUSCO,2017,INVACIÓN DE CARRIL,146
CUSCO,2017,VEHÍCULO MAL ESTACIONADO,17
CUSCO,2017,FACTOR AMBIENTAL,49
CUSCO,2017,EBRIEDAD DEL PEATÓN,41
CUSCO,2017,NO IDENTIFICA LA CAUSA,189
CUSCO,2017,NO HAY CERTEZA DE LA CAUSA,53
CUSCO,2018,EXCESO DE VELOCIDAD,1364
CUSCO,2018,IMPRUDENCIA DEL CONDUCTOR,1027
CUSCO,2018,EBRIEDAD DEL CONDUTOR,280
CUSCO,2018,IMPRUDENCIA DEL PEATÓN,280
CUSCO,2018,IMPRUDENCIA DEL PASAJERO,48
CUSCO,2018,EXCESO DE CARGA,9
CUSCO,2018,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,19
CUSCO,2018,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,8
CUSCO,2018,FALLA MECÁNICA,78
CUSCO,2018,FALLA DE LUCES,12
CUSCO,2018,PISTA EN MAL ESTADO,130
CUSCO,2018,SEÑALIZACIÓN DEFECTUOSA,14
CUSCO,2018,INVACIÓN DE CARRIL,62
CUSCO,2018,VEHÍCULO MAL ESTACIONADO,6
CUSCO,2018,FACTOR AMBIENTAL,100
CUSCO,2018,EBRIEDAD DEL PEATÓN,33
CUSCO,2018,NO IDENTIFICA LA CAUSA,194
CUSCO,2018,NO HAY CERTEZA DE LA CAUSA,151
CUSCO,2018,OTROS,195
CUSCO,2019,EXCESO DE VELOCIDAD,1040
CUSCO,2019,IMPRUDENCIA DEL CONDUCTOR,1147
CUSCO,2019,EBRIEDAD DEL CONDUTOR,317
CUSCO,2019,IMPRUDENCIA DEL PEATÓN,265
CUSCO,2019,IMPRUDENCIA DEL PASAJERO,23
CUSCO,2019,EXCESO DE CARGA,9
CUSCO,2019,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,28
CUSCO,2019,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
CUSCO,2019,FALLA MECÁNICA,34
CUSCO,2019,FALLA DE LUCES,13
CUSCO,2019,PISTA EN MAL ESTADO,73
CUSCO,2019,SEÑALIZACIÓN DEFECTUOSA,8
CUSCO,2019,INVACIÓN DE CARRIL,33
CUSCO,2019,VEHÍCULO MAL ESTACIONADO,1
CUSCO,2019,FACTOR AMBIENTAL,132
CUSCO,2019,EBRIEDAD DEL PEATÓN,16
CUSCO,2019,NO IDENTIFICA LA CAUSA,294
CUSCO,2019,NO HAY CERTEZA DE LA CAUSA,100
CUSCO,2019,OTROS,517
CUSCO,2020,EXCESO DE VELOCIDAD,615
CUSCO,2020,IMPRUDENCIA DEL CONDUCTOR,677
CUSCO,2020,EBRIEDAD DEL CONDUTOR,139
CUSCO,2020,IMPRUDENCIA DEL PEATÓN,96
CUSCO,2020,IMPRUDENCIA DEL PASAJERO,12
CUSCO,2020,EXCESO DE CARGA,3
CUSCO,2020,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,32
CUSCO,2020,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,1
CUSCO,2020,FALLA MECÁNICA,22
CUSCO,2020,FALLA DE LUCES,7
CUSCO,2020,PISTA EN MAL ESTADO,56
CUSCO,2020,SEÑALIZACIÓN DEFECTUOSA,6
CUSCO,2020,INVACIÓN DE CARRIL,18
CUSCO,2020,VEHÍCULO MAL ESTACIONADO,2
CUSCO,2020,FACTOR AMBIENTAL,70
CUSCO,2020,EBRIEDAD DEL PEATÓN,6
CUSCO,2020,NO IDENTIFICA LA CAUSA,189
CUSCO,2020,NO HAY CERTEZA DE LA CAUSA,155
CUSCO,2020,OTROS,212
CUSCO,2021,EXCESO DE VELOCIDAD,813
CUSCO,2021,IMPRUDENCIA DEL CONDUCTOR,917
CUSCO,2021,EBRIEDAD DEL CONDUTOR,124
CUSCO,2021,IMPRUDENCIA DEL PEATÓN,110
CUSCO,2021,IMPRUDENCIA DEL PASAJERO,53
CUSCO,2021,EXCESO DE CARGA,9
CUSCO,2021,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,31
CUSCO,2021,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,10
CUSCO,2021,FALLA MECÁNICA,49
CUSCO,2021,FALLA DE LUCES,3
CUSCO,2021,PISTA EN MAL ESTADO,44
CUSCO,2021,SEÑALIZACIÓN DEFECTUOSA,5
CUSCO,2021,INVACIÓN DE CARRIL,3
CUSCO,2021,VEHÍCULO MAL ESTACIONADO,8
CUSCO,2021,FACTOR AMBIENTAL,42
CUSCO,2021,EBRIEDAD DEL PEATÓN,10
CUSCO,2021,NO IDENTIFICA LA CAUSA,137
CUSCO,2021,NO HAY CERTEZA DE LA CAUSA,230
CUSCO,2021,OTROS,197
CUSCO,2022,EXCESO DE VELOCIDAD,837
CUSCO,2022,IMPRUDENCIA DEL CONDUCTOR,1034
CUSCO,2022,EBRIEDAD DEL CONDUTOR,372
CUSCO,2022,IMPRUDENCIA DEL PEATÓN,168
CUSCO,2022,IMPRUDENCIA DEL PASAJERO,42
CUSCO,2022,EXCESO DE CARGA,13
CUSCO,2022,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,18
CUSCO,2022,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
CUSCO,2022,FALLA MECÁNICA,38
CUSCO,2022,FALTA DE LUCES,22
CUSCO,2022,PISTA EN MAL ESTADO,50
CUSCO,2022,SEÑALIZACIÓN DEFECTUOSA,10
CUSCO,2022,INVACIÓN DE CARRIL,72
CUSCO,2022,VEHÍCULO MAL ESTACIONADO,9
CUSCO,2022,FACTOR AMBIENTAL,55
CUSCO,2022,EBRIEDAD DEL PEATÓN,18
CUSCO,2022,NO IDENTIFICA LA CAUSA,193
CUSCO,2022,NO HAY CERTEZA DE LA CAUSA,216
CUSCO,2022,OTROS,198
CUSCO,2023,EXCESO DE VELOCIDAD,750
CUSCO,2023,IMPRUDENCIA DEL CONDUCTOR,945
CUSCO,2023,EBRIEDAD DEL CONDUTOR,225
CUSCO,2023,IMPRUDENCIA DEL PEATÓN,234
CUSCO,2023,IMPRUDENCIA DEL PASAJERO,25
CUSCO,2023,EXCESO DE CARGA,3
CUSCO,2023,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,12
CUSCO,2023,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,1
CUSCO,2023,FALLA MECÁNICA,43
CUSCO,2023,FALTA DE LUCES,3
CUSCO,2023,PISTA EN MAL ESTADO,37
CUSCO,2023,SEÑALIZACIÓN DEFECTUOSA,3
CUSCO,2023,INVACIÓN DE CARRIL,43
CUSCO,2023,VEHÍCULO MAL ESTACIONADO,1
CUSCO,2023,FACTOR AMBIENTAL,32
CUSCO,2023,EBRIEDAD DEL PEATÓN,16
CUSCO,2023,NO IDENTIFICA LA CAUSA,267
CUSCO,2023,NO HAY CERTEZA DE LA CAUSA,244
CUSCO,2023,OTROS,350
CUSCO,2024,EXCESO DE VELOCIDAD,912
CUSCO,2024,IMPRUDENCIA DEL CONDUCTOR,1096
CUSCO,2024,EBRIEDAD DEL CONDUTOR,245
CUSCO,2024,IMPRUDENCIA DEL PEATÓN,149
CUSCO,2024,IMPRUDENCIA DEL PASAJERO,35
CUSCO,2024,EXCESO DE CARGA,5
CUSCO,2024,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,0
CUSCO,2024,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
CUSCO,2024,FALLA MECÁNICA,37
CUSCO,2024,FALTA DE LUCES,0
CUSCO,2024,PISTA EN MAL ESTADO,32
CUSCO,2024,SEÑALIZACIÓN DEFECTUOSA,12
CUSCO,2024,INVACIÓN DE CARRIL,18
CUSCO,2024,VEHÍCULO MAL ESTACIONADO,3
CUSCO,2024,FACTOR AMBIENTAL,20
CUSCO,2024,EBRIEDAD DEL PEATÓN,14
CUSCO,2024,NO IDENTIFICA LA CAUSA,512
CUSCO,2024,NO HAY CERTEZA DE LA CAUSA,124
CUSCO,2024,OTROS,361
HUANCAVELICA,2008,EXCESO DE VELOCIDAD,10
HUANCAVELICA,2008,EBRIEDAD DEL CONDUTOR,7
HUANCAVELICA,2008,IMPRUDENCIA DEL CONDUCTOR,19
HUANCAVELICA,2008,IMPRUDENCIA DEL PEATÓN,1
HUANCAVELICA,2008,IMPRUDENCIA DEL PASAJERO,0
HUANCAVELICA,2008,EXCESO DE CARGA,0
HUANCAVELICA,2008,DESACATO DE SEÑAL DE TRÁNSITO,0
HUANCAVELICA,2008,FALLA MECÁNICA,4
HUANCAVELICA,2008,FALLA DE LUCES,0
HUANCAVELICA,2008,PISTA EN MAL ESTADO,4
HUANCAVELICA,2008,SEÑALIZACIÓN DEFECTUOSA,1
HUANCAVELICA,2008,OTROS,1
HUANCAVELICA,2009,EXCESO DE VELOCIDAD,20
HUANCAVELICA,2009,EBRIEDAD DEL CONDUTOR,16
HUANCAVELICA,2009,IMPRUDENCIA DEL CONDUCTOR,7
HUANCAVELICA,2009,IMPRUDENCIA DEL PEATÓN,1
HUANCAVELICA,2009,IMPRUDENCIA DEL PASAJERO,0
HUANCAVELICA,2009,EXCESO DE CARGA,0
HUANCAVELICA,2009,DESACATO DE SEÑAL DE TRÁNSITO,0
HUANCAVELICA,2009,FALLA MECÁNICA,0
HUANCAVELICA,2009,FALLA DE LUCES,0
HUANCAVELICA,2009,PISTA EN MAL ESTADO,3
HUANCAVELICA,2009,SEÑALIZACIÓN DEFECTUOSA,0
HUANCAVELICA,2009,OTROS,24
HUANCAVELICA,2010,EXCESO DE VELOCIDAD,20
HUANCAVELICA,2010,EBRIEDAD DEL CONDUTOR,16
HUANCAVELICA,2010,IMPRUDENCIA DEL CONDUCTOR,7
HUANCAVELICA,2010,IMPRUDENCIA DEL PEATÓN,1
HUANCAVELICA,2010,IMPRUDENCIA DEL PASAJERO,0
HUANCAVELICA,2010,EXCESO DE CARGA,0
HUANCAVELICA,2010,DESACATO DE SEÑAL DE TRÁNSITO,0
HUANCAVELICA,2010,FALLA MECÁNICA,0
HUANCAVELICA,2010,FALLA DE LUCES,0
HUANCAVELICA,2010,PISTA EN MAL ESTADO,3
HUANCAVELICA,2010,SEÑALIZACIÓN DEFECTUOSA,0
HUANCAVELICA,2010,OTROS,24
HUANCAVELICA,2011,EXCESO DE VELOCIDAD,9
HUANCAVELICA,2011,EBRIEDAD DEL CONDUTOR,24
HUANCAVELICA,2011,IMPRUDENCIA DEL CONDUCTOR,5
HUANCAVELICA,2011,IMPRUDENCIA DEL PEATÓN,2
HUANCAVELICA,2011,IMPRUDENCIA DEL PASAJERO,0
HUANCAVELICA,2011,EXCESO DE CARGA,0
HUANCAVELICA,2011,DESACATO DE SEÑAL DE TRÁNSITO,0
HUANCAVELICA,2011,FALLA MECÁNICA,1
HUANCAVELICA,2011,FALLA DE LUCES,0
HUANCAVELICA,2011,PISTA EN MAL ESTADO,4
HUANCAVELICA,2011,SEÑALIZACIÓN DEFECTUOSA,0
HUANCAVELICA,2011,OTROS,5
HUANCAVELICA,2012,EXCESO DE VELOCIDAD,90
HUANCAVELICA,2012,EBRIEDAD DEL CONDUTOR,22
HUANCAVELICA,2012,IMPRUDENCIA DEL CONDUCTOR,21
HUANCAVELICA,2012,IMPRUDENCIA DEL PEATÓN,14
HUANCAVELICA,2012,IMPRUDENCIA DEL PASAJERO,1
HUANCAVELICA,2012,EXCESO DE CARGA,0
HUANCAVELICA,2012,DESACATO DE SEÑAL DE TRÁNSITO,5
HUANCAVELICA,2012,FALLA MECÁNICA,9
HUANCAVELICA,2012,FALLA DE LUCES,0
HUANCAVELICA,2012,PISTA EN MAL ESTADO,2
HUANCAVELICA,2012,SEÑALIZACIÓN DEFECTUOSA,0
HUANCAVELICA,2012,OTROS,10
HUANCAVELICA,2013,EXCESO DE VELOCIDAD,28
HUANCAVELICA,2013,EBRIEDAD DEL CONDUTOR,5
HUANCAVELICA,2013,IMPRUDENCIA DEL CONDUCTOR,11
HUANCAVELICA,2013,IMPRUDENCIA DEL PEATÓN,1
HUANCAVELICA,2013,IMPRUDENCIA DEL PASAJERO,0
HUANCAVELICA,2013,EXCESO DE CARGA,0
HUANCAVELICA,2013,DESACATO DE SEÑAL DE TRÁNSITO,0
HUANCAVELICA,2013,FALLA MECÁNICA,4
HUANCAVELICA,2013,FALLA DE LUCES,1
HUANCAVELICA,2013,PISTA EN MAL ESTADO,2
HUANCAVELICA,2013,SEÑALIZACIÓN DEFECTUOSA,0
HUANCAVELICA,2013,OTROS,34
HUANCAVELICA,2014,EXCESO DE VELOCIDAD,20
HUANCAVELICA,2014,EBRIEDAD DEL CONDUTOR,9
HUANCAVELICA,2014,IMPRUDENCIA DEL CONDUCTOR,42
HUANCAVELICA,2014,IMPRUDENCIA DEL PEATÓN,5
HUANCAVELICA,2014,IMPRUDENCIA DEL PASAJERO,0
HUANCAVELICA,2014,EXCESO DE CARGA,0
HUANCAVELICA,2014,DESACATO DE SEÑAL DE TRÁNSITO,0
HUANCAVELICA,2014,FALLA MECÁNICA,0
HUANCAVELICA,2014,FALLA DE LUCES,0
HUANCAVELICA,2014,PISTA EN MAL ESTADO,5
HUANCAVELICA,2014,SEÑALIZACIÓN DEFECTUOSA,0
HUANCAVELICA,2014,OTROS,120
HUANCAVELICA,2015,EXCESO DE VELOCIDAD,49
HUANCAVELICA,2015,EBRIEDAD DEL CONDUTOR,12
HUANCAVELICA,2015,IMPRUDENCIA DEL CONDUCTOR,50
HUANCAVELICA,2015,IMPRUDENCIA DEL PEATÓN,5
HUANCAVELICA,2015,IMPRUDENCIA DEL PASAJERO,0
HUANCAVELICA,2015,EXCESO DE CARGA,1
HUANCAVELICA,2015,DESACATO DE SEÑAL DE TRÁNSITO,0
HUANCAVELICA,2015,FALLA MECÁNICA,2
HUANCAVELICA,2015,FALLA DE LUCES,0
HUANCAVELICA,2015,PISTA EN MAL ESTADO,13
HUANCAVELICA,2015,SEÑALIZACIÓN DEFECTUOSA,1
HUANCAVELICA,2015,OTROS,94
HUANCAVELICA,2015,INVACIÓN DE CARRIL,2
HUANCAVELICA,2015,VEHÍCULO MAL ESTACIONADO,1
HUANCAVELICA,2015,FACTOR AMBIENTAL,15
HUANCAVELICA,2015,EBRIEDAD DEL PEATÓN,2
HUANCAVELICA,2015,NO IDENTIFICA LA CAUSA,1
HUANCAVELICA,2015,NO HAY CERTEZA DE LA CAUSA,1
HUANCAVELICA,2016,EXCESO DE VELOCIDAD,72
HUANCAVELICA,2016,EBRIEDAD DEL CONDUTOR,21
HUANCAVELICA,2016,IMPRUDENCIA DEL CONDUCTOR,57
HUANCAVELICA,2016,IMPRUDENCIA DEL PEATÓN,10
HUANCAVELICA,2016,IMPRUDENCIA DEL PASAJERO,0
HUANCAVELICA,2016,EXCESO DE CARGA,1
HUANCAVELICA,2016,DESACATO DE SEÑAL DE TRÁNSITO,2
