departamento,anio,franja_horaria,siniestros
SAN MARTIN,2014,08:00 A 14:00,372
SAN MARTIN,2014,14:00 A 20:00,441
SAN MARTIN,2014,20:00 A 02:00,292
SAN MARTIN,2014,02:00 A 08:00,164
SAN MARTIN,2015,00:01 A 02:00,36
SAN MARTIN,2015,02:01 A 04:00,69
SAN MARTIN,2015,04:01 A 06:00,64
SAN MARTIN,2015,06:01 A 08:00,89
SAN MARTIN,2015,08:01 A 10:00,134
SAN MARTIN,2015,10:01 A 12:00,98
SAN MARTIN,2015,12:01 A 14:00,103
SAN MARTIN,2015,14:01 A 16:00,128
SAN MARTIN,2015,16:01 A 18:00,125
SAN MARTIN,2015,18:01 A 20:00,158
SAN MARTIN,2015,20:01 A 22:00,92
SAN MARTIN,2015,22:01 A 24:00,72
SAN MARTIN,2016,00:01 A 02:00,75
SAN MARTIN,2016,02:01 A 04:00,53
SAN MARTIN,2016,04:01 A 06:00,95
SAN MARTIN,2016,06:01 A 08:00,131
SAN MARTIN,2016,08:01 A 10:00,172
SAN MARTIN,2016,10:01 A 12:00,182
SAN MARTIN,2016,12:01 A 14:00,202
SAN MARTIN,2016,14:01 A 16:00,170
SAN MARTIN,2016,16:01 A 18:00,292
SAN MARTIN,2016,18:01 A 20:00,276
SAN MARTIN,2016,20:01 A 22:00,227
SAN MARTIN,2016,22:01 A 24:00,127
SAN MARTIN,2017,00:01 A 02:00,62
SAN MARTIN,2017,02:01 A 04:00,49
SAN MARTIN,2017,04:01 A 06:00,68
SAN MARTIN,2017,06:01 A 08:00,101
SAN MARTIN,2017,08:01 A 10:00,116
SAN MARTIN,2017,10:01 A 12:00,158
SAN MARTIN,2017,12:01 A 14:00,139
SAN MARTIN,2017,14:01 A 16:00,143
SAN MARTIN,2017,16:01 A 18:00,177
SAN MARTIN,2017,18:01 A 20:00,247
SAN MARTIN,2017,20:01 A 22:00,161
SAN MARTIN,2017,22:01 A 24:00,112
SAN MARTIN,2018,00:01 A 02:00,44
SAN MARTIN,2018,02:01 A 04:00,24
SAN MARTIN,2018,04:01 A 06:00,53
SAN MARTIN,2018,06:01 A 08:00,122
SAN MARTIN,2018,08:01 A 10:00,154
SAN MARTIN,2018,10:01 A 12:00,141
SAN MARTIN,2018,12:01 A 14:00,117
SAN MARTIN,2018,14:01 A 16:00,113
SAN MARTIN,2018,16:01 A 18:00,154
SAN MARTIN,2018,18:01 A 20:00,182
SAN MARTIN,2018,20:01 A 22:00,135
SAN MARTIN,2018,22:01 A 24:00,104
SAN MARTIN,2019,00:01 A 02:00,43
SAN MARTIN,2019,02:01 A 04:00,37
SAN MARTIN,2019,04:01 A 06:00,49
SAN MARTIN,2019,06:01 A 08:00,88
SAN MARTIN,2019,08:01 A 10:00,162
SAN MARTIN,2019,10:01 A 12:00,163
SAN MARTIN,2019,12:01 A 14:00,124
SAN MARTIN,2019,14:01 A 16:00,94
SAN MARTIN,2019,16:01 A 18:00,116
SAN MARTIN,2019,18:01 A 20:00,156
SAN MARTIN,2019,20:01 A 22:00,122
SAN MARTIN,2019,22:01 A 24:00,106
SAN MARTIN,2020,00:01 A 02:00,31
SAN MARTIN,2020,02:01 A 04:00,15
SAN MARTIN,2020,04:01 A 06:00,21
SAN MARTIN,2020,06:01 A 08:00,65
SAN MARTIN,2020,08:01 A 10:00,101
SAN MARTIN,2020,10:01 A 12:00,110
SAN MARTIN,2020,12:01 A 14:00,94
SAN MARTIN,2020,14:01 A 16:00,93
SAN MARTIN,2020,16:01 A 18:00,92
SAN MARTIN,2020,18:01 A 20:00,135
SAN MARTIN,2020,20:01 A 22:00,73
SAN MARTIN,2020,22:01 A 24:00,50
SAN MARTIN,2021,00:01 A 02:00,60
SAN MARTIN,2021,02:01 A 04:00,26
SAN MARTIN,2021,04:01 A 06:00,34
SAN MARTIN,2021,06:01 A 08:00,94
SAN MARTIN,2021,08:01 A 10:00,107
SAN MARTIN,2021,10:01 A 12:00,123
SAN MARTIN,2021,12:01 A 14:00,114
SAN MARTIN,2021,14:01 A 16:00,106
SAN MARTIN,2021,16:01 A 18:00,127
SAN MARTIN,2021,18:01 A 20:00,150
SAN MARTIN,2021,20:01 A 22:00,94
SAN MARTIN,2021,22:01 A 24:00,57
SAN MARTIN,2022,00:01 A 02:00,57
SAN MARTIN,2022,02:01 A 04:00,56
SAN MARTIN,2022,04:01 A 06:00,47
SAN MARTIN,2022,06:01 A 08:00,97
SAN MARTIN,2022,08:01 A 10:00,141
SAN MARTIN,2022,10:01 A 12:00,147
SAN MARTIN,2022,12:01 A 14:00,114
SAN MARTIN,2022,14:01 A 16:00,143
SAN MARTIN,2022,16:01 A 18:00,141
SAN MARTIN,2022,18:01 A 20:00,143
SAN MARTIN,2022,20:01 A 22:00,105
SAN MARTIN,2022,22:01 A 24:00,88
SAN MARTIN,2023,00:01 A 02:00,85
SAN MARTIN,2023,02:01 A 04:00,98
SAN MARTIN,2023,04:01 A 06:00,82
SAN MARTIN,2023,06:01 A 08:00,132
SAN MARTIN,2023,08:01 A 10:00,152
SAN MARTIN,2023,10:01 A 12:00,130
SAN MARTIN,2023,12:01 A 14:00,143
SAN MARTIN,2023,14:01 A 16:00,108
SAN MARTIN,2023,16:01 A 18:00,163
SAN MARTIN,2023,18:01 A 20:00,156
SAN MARTIN,2023,20:01 A 22:00,145
SAN MARTIN,2023,22:01 A 24:00,116
SAN MARTIN,2024,00:01 A 02:00,83
SAN MARTIN,2024,02:01 A 04:00,64
SAN MARTIN,2024,04:01 A 06:00,91
SAN MARTIN,2024,06:01 A 08:00,169
SAN MARTIN,2024,08:01 A 10:00,205
SAN MARTIN,2024,10:01 A 12:00,176
SAN MARTIN,2024,12:01 A 14:00,177
SAN MARTIN,2024,14:01 A 16:00,128
SAN MARTIN,2024,16:01 A 18:00,184
SAN MARTIN,2024,18:01 A 20:00,166
SAN MARTIN,2024,20:01 A 22:00,186
SAN MARTIN,2024,22:01 A 24:00,117
TACNA,2008,08:00 A 14:00,253
TACNA,2008,14:00 A 20:00,281
TACNA,2008,20:00 A 02:00,328
TACNA,2008,02:00 A 08:00,175
TACNA,2009,08:00 A 14:00,55
TACNA,2009,14:00 A 20:00,76
TACNA,2009,20:00 A 02:00,66
TACNA,2009,02:00 A 08:00,46
TACNA,2010,08:00 A 14:00,287
TACNA,2010,14:00 A 20:00,362
TACNA,2010,20:00 A 02:00,345
TACNA,2010,02:00 A 08:00,214
TACNA,2011,08:00 A 14:00,351
TACNA,2011,14:00 A 20:00,392
TACNA,2011,20:00 A 02:00,306
TACNA,2011,02:00 A 08:00,240
TACNA,2012,08:00 A 14:00,391
TACNA,2012,14:00 A 20:00,529
TACNA,2012,20:00 A 02:00,359
TACNA,2012,02:00 A 08:00,186
TACNA,2013,08:00 A 14:00,520
TACNA,2013,14:00 A 20:00,497
TACNA,2013,20:00 A 02:00,360
TACNA,2013,02:00 A 08:00,231
TACNA,2014,08:00 A 14:00,412
TACNA,2014,14:00 A 20:00,436
TACNA,2014,20:00 A 02:00,264
TACNA,2014,02:00 A 08:00,237
TACNA,2015,00:01 A 02:00,76
TACNA,2015,02:01 A 04:00,75
TACNA,2015,04:01 A 06:00,93
TACNA,2015,06:01 A 08:00,124
TACNA,2015,08:01 A 10:00,126
TACNA,2015,10:01 A 12:00,122
TACNA,2015,12:01 A 14:00,90
TACNA,2015,14:01 A 16:00,78
TACNA,2015,16:01 A 18:00,97
TACNA,2015,18:01 A 20:00,96
TACNA,2015,20:01 A 22:00,105
TACNA,2015,22:01 A 24:00,60
TACNA,2016,00:01 A 02:00,68
TACNA,2016,02:01 A 04:00,51
TACNA,2016,04:01 A 06:00,64
TACNA,2016,06:01 A 08:00,62
TACNA,2016,08:01 A 10:00,109
TACNA,2016,10:01 A 12:00,68
TACNA,2016,12:01 A 14:00,71
TACNA,2016,14:01 A 16:00,73
TACNA,2016,16:01 A 18:00,89
TACNA,2016,18:01 A 20:00,109
TACNA,2016,20:01 A 22:00,80
TACNA,2016,22:01 A 24:00,66
TACNA,2017,00:01 A 02:00,19
TACNA,2017,02:01 A 04:00,64
TACNA,2017,04:01 A 06:00,61
TACNA,2017,06:01 A 08:00,65
TACNA,2017,08:01 A 10:00,75
TACNA,2017,10:01 A 12:00,59
TACNA,2017,12:01 A 14:00,76
TACNA,2017,14:01 A 16:00,64
TACNA,2017,16:01 A 18:00,89
TACNA,2017,18:01 A 20:00,94
TACNA,2017,20:01 A 22:00,82
TACNA,2017,22:01 A 24:00,33
TACNA,2018,00:01 A 02:00,32
TACNA,2018,02:01 A 04:00,41
TACNA,2018,04:01 A 06:00,47
TACNA,2018,06:01 A 08:00,99
TACNA,2018,08:01 A 10:00,101
TACNA,2018,10:01 A 12:00,82
TACNA,2018,12:01 A 14:00,78
TACNA,2018,14:01 A 16:00,93
TACNA,2018,16:01 A 18:00,120
TACNA,2018,18:01 A 20:00,107
TACNA,2018,20:01 A 22:00,131
TACNA,2018,22:01 A 24:00,52
TACNA,2019,00:01 A 02:00,49
TACNA,2019,02:01 A 04:00,57
TACNA,2019,04:01 A 06:00,62
TACNA,2019,06:01 A 08:00,101
TACNA,2019,08:01 A 10:00,147
TACNA,2019,10:01 A 12:00,111
TACNA,2019,12:01 A 14:00,121
TACNA,2019,14:01 A 16:00,139
TACNA,2019,16:01 A 18:00,142
TACNA,2019,18:01 A 20:00,169
TACNA,2019,20:01 A 22:00,123
TACNA,2019,22:01 A 24:00,76
TACNA,2020,00:01 A 02:00,18
TACNA,2020,02:01 A 04:00,30
TACNA,2020,04:01 A 06:00,47
TACNA,2020,06:01 A 08:00,45
TACNA,2020,08:01 A 10:00,90
TACNA,2020,10:01 A 12:00,75
TACNA,2020,12:01 A 14:00,92
TACNA,2020,14:01 A 16:00,85
TACNA,2020,16:01 A 18:00,86
TACNA,2020,18:01 A 20:00,79
TACNA,2020,20:01 A 22:00,54
TACNA,2020,22:01 A 24:00,18
TACNA,2021,00:01 A 02:00,9
TACNA,2021,02:01 A 04:00,7
TACNA,2021,04:01 A 06:00,35
TACNA,2021,06:01 A 08:00,70
TACNA,2021,08:01 A 10:00,84
TACNA,2021,10:01 A 12:00,80
TACNA,2021,12:01 A 14:00,87
TACNA,2021,14:01 A 16:00,102
TACNA,2021,16:01 A 18:00,98
TACNA,2021,18:01 A 20:00,100
TACNA,2021,20:01 A 22:00,68
TACNA,2021,22:01 A 24:00,40
TACNA,2022,00:01 A 02:00,24
TACNA,2022,02:01 A 04:00,30
TACNA,2022,04:01 A 06:00,44
TACNA,2022,06:01 A 08:00,95
TACNA,2022,08:01 A 10:00,113
TACNA,2022,10:01 A 12:00,89
TACNA,2022,12:01 A 14:00,98
TACNA,2022,14:01 A 16:00,132
TACNA,2022,16:01 A 18:00,101
TACNA,2022,18:01 A 20:00,109
TACNA,2022,20:01 A 22:00,82
TACNA,2022,22:01 A 24:00,30
TACNA,2023,00:01 A 02:00,44
TACNA,2023,02:01 A 04:00,35
TACNA,2023,04:01 A 06:00,54
TACNA,2023,06:01 A 08:00,108
TACNA,2023,08:01 A 10:00,119
TACNA,2023,10:01 A 12:00,92
TACNA,2023,12:01 A 14:00,111
TACNA,2023,14:01 A 16:00,101
TACNA,2023,16:01 A 18:00,134
TACNA,2023,18:01 A 20:00,98
TACNA,2023,20:01 A 22:00,86
TACNA,2023,22:01 A 24:00,55
TACNA,2024,00:01 A 02:00,29
TACNA,2024,02:01 A 04:00,35
TACNA,2024,04:01 A 06:00,56
TACNA,2024,06:01 A 08:00,111
TACNA,2024,08:01 A 10:00,156
TACNA,2024,10:01 A 12:00,118
TACNA,2024,12:01 A 14:00,106
TACNA,2024,14:01 A 16:00,131
TACNA,2024,16:01 A 18:00,116
TACNA,2024,18:01 A 20:00,128
TACNA,2024,20:01 A 22:00,123
TACNA,2024,22:01 A 24:00,51
TUMBES,2008,08:00 A 14:00,63
TUMBES,2008,14:00 A 20:00,117
TUMBES,2008,20:00 A 02:00,88
TUMBES,2008,02:00 A 08:00,27
TUMBES,2009,08:00 A 14:00,64
TUMBES,2009,14:00 A 20:00,132
TUMBES,2009,20:00 A 02:00,89
TUMBES,2009,02:00 A 08:00,24
TUMBES,2010,08:00 A 14:00,72
TUMBES,2010,14:00 A 20:00,139
TUMBES,2010,20:00 A 02:00,107
TUMBES,2010,02:00 A 08:00,18
TUMBES,2011,08:00 A 14:00,83
TUMBES,2011,14:00 A 20:00,120
TUMBES,2011,20:00 A 02:00,100
TUMBES,2011,02:00 A 08:00,15
TUMBES,2012,08:00 A 14:00,135
TUMBES,2012,14:00 A 20:00,192
TUMBES,2012,20:00 A 02:00,113
TUMBES,2012,02:00 A 08:00,65
TUMBES,2013,08:00 A 14:00,147
TUMBES,2013,14:00 A 20:00,167
TUMBES,2013,20:00 A 02:00,116
TUMBES,2013,02:00 A 08:00,53
TUMBES,2014,08:00 A 14:00,100
TUMBES,2014,14:00 A 20:00,189
TUMBES,2014,20:00 A 02:00,88
TUMBES,2014,02:00 A 08:00,61
TUMBES,2015,00:01 A 02:00,9
TUMBES,2015,02:01 A 04:00,16
TUMBES,2015,04:01 A 06:00,22
TUMBES,2015,06:01 A 08:00,29
TUMBES,2015,08:01 A 10:00,38
TUMBES,2015,10:01 A 12:00,39
TUMBES,2015,12:01 A 14:00,50
TUMBES,2015,14:01 A 16:00,43
TUMBES,2015,16:01 A 18:00,59
TUMBES,2015,18:01 A 20:00,57
TUMBES,2015,20:01 A 22:00,40
TUMBES,2015,22:01 A 24:00,31
TUMBES,2016,00:01 A 02:00,13
TUMBES,2016,02:01 A 04:00,15
TUMBES,2016,04:01 A 06:00,27
TUMBES,2016,06:01 A 08:00,41
TUMBES,2016,08:01 A 10:00,67
TUMBES,2016,10:01 A 12:00,48
TUMBES,2016,12:01 A 14:00,39
TUMBES,2016,14:01 A 16:00,63
TUMBES,2016,16:01 A 18:00,55
TUMBES,2016,18:01 A 20:00,64
TUMBES,2016,20:01 A 22:00,65
TUMBES,2016,22:01 A 24:00,37
TUMBES,2017,00:01 A 02:00,18
TUMBES,2017,02:01 A 04:00,4
TUMBES,2017,04:01 A 06:00,20
TUMBES,2017,06:01 A 08:00,31
TUMBES,2017,08:01 A 10:00,28
TUMBES,2017,10:01 A 12:00,46
TUMBES,2017,12:01 A 14:00,35
TUMBES,2017,14:01 A 16:00,62
TUMBES,2017,16:01 A 18:00,61
TUMBES,2017,18:01 A 20:00,75
TUMBES,2017,20:01 A 22:00,49
TUMBES,2017,22:01 A 24:00,33
TUMBES,2018,00:01 A 02:00,17
TUMBES,2018,02:01 A 04:00,7
TUMBES,2018,04:01 A 06:00,14
TUMBES,2018,06:01 A 08:00,42
TUMBES,2018,08:01 A 10:00,47
TUMBES,2018,10:01 A 12:00,50
TUMBES,2018,12:01 A 14:00,40
TUMBES,2018,14:01 A 16:00,34
TUMBES,2018,16:01 A 18:00,79
TUMBES,2018,18:01 A 20:00,62
TUMBES,2018,20:01 A 22:00,69
TUMBES,2018,22:01 A 24:00,42
TUMBES,2019,00:01 A 02:00,8
TUMBES,2019,02:01 A 04:00,10
TUMBES,2019,04:01 A 06:00,8
TUMBES,2019,06:01 A 08:00,23
TUMBES,2019,08:01 A 10:00,45
TUMBES,2019,10:01 A 12:00,33
TUMBES,2019,12:01 A 14:00,34
TUMBES,2019,14:01 A 16:00,37
TUMBES,2019,16:01 A 18:00,46
TUMBES,2019,18:01 A 20:00,51
TUMBES,2019,20:01 A 22:00,53
TUMBES,2019,22:01 A 24:00,47
TUMBES,2020,00:01 A 02:00,5
TUMBES,2020,02:01 A 04:00,5
TUMBES,2020,04:01 A 06:00,7
TUMBES,2020,06:01 A 08:00,13
TUMBES,2020,08:01 A 10:00,23
TUMBES,2020,10:01 A 12:00,37
TUMBES,2020,12:01 A 14:00,25
TUMBES,2020,14:01 A 16:00,34
TUMBES,2020,16:01 A 18:00,33
TUMBES,2020,18:01 A 20:00,29
TUMBES,2020,20:01 A 22:00,26
TUMBES,2020,22:01 A 24:00,17
TUMBES,2021,00:01 A 02:00,5
TUMBES,2021,02:01 A 04:00,3
TUMBES,2021,04:01 A 06:00,5
TUMBES,2021,06:01 A 08:00,20
TUMBES,2021,08:01 A 10:00,30
TUMBES,2021,10:01 A 12:00,52
TUMBES,2021,12:01 A 14:00,53
TUMBES,2021,14:01 A 16:00,46
TUMBES,2021,16:01 A 18:00,42
TUMBES,2021,18:01 A 20:00,48
TUMBES,2021,20:01 A 22:00,39
TUMBES,2021,22:01 A 24:00,33
TUMBES,2022,00:01 A 02:00,8
TUMBES,2022,02:01 A 04:00,7
TUMBES,2022,04:01 A 06:00,3
TUMBES,2022,06:01 A 08:00,21
TUMBES,2022,08:01 A 10:00,34
TUMBES,2022,10:01 A 12:00,21
TUMBES,2022,12:01 A 14:00,47
TUMBES,2022,14:01 A 16:00,34
TUMBES,2022,16:01 A 18:00,42
TUMBES,2022,18:01 A 20:00,65
TUMBES,2022,20:01 A 22:00,54
TUMBES,2022,22:01 A 24:00,30
TUMBES,2023,00:01 A 02:00,14
TUMBES,2023,02:01 A 04:00,8
TUMBES,2023,04:01 A 06:00,10
TUMBES,2023,06:01 A 08:00,19
TUMBES,2023,08:01 A 10:00,32
TUMBES,2023,10:01 A 12:00,37
TUMBES,2023,12:01 A 14:00,32
TUMBES,2023,14:01 A 16:00,30
TUMBES,2023,16:01 A 18:00,25
TUMBES,2023,18:01 A 20:00,45
TUMBES,2023,20:01 A 22:00,28
TUMBES,2023,22:01 A 24:00,23
TUMBES,2024,00:01 A 02:00,17
TUMBES,2024,02:01 A 04:00,8
TUMBES,2024,04:01 A 06:00,9
TUMBES,2024,06:01 A 08:00,21
TUMBES,2024,08:01 A 10:00,22
TUMBES,2024,10:01 A 12:00,14
TUMBES,2024,12:01 A 14:00,24
TUMBES,2024,14:01 A 16:00,22
TUMBES,2024,16:01 A 18:00,30
TUMBES,2024,18:01 A 20:00,25
TUMBES,2024,20:01 A 22:00,40
TUMBES,2024,22:01 A 24:00,32
UCAYALI,2008,08:00 A 14:00,327
UCAYALI,2008,14:00 A 20:00,326
UCAYALI,2008,20:00 A 02:00,320
UCAYALI,2008,02:00 A 08:00,156
UCAYALI,2009,08:00 A 14:00,463
UCAYALI,2009,14:00 A 20:00,456
UCAYALI,2009,20:00 A 02:00,298
UCAYALI,2009,02:00 A 08:00,180
UCAYALI,2010,08:00 A 14:00,342
UCAYALI,2010,14:00 A 20:00,435
UCAYALI,2010,20:00 A 02:00,337
UCAYALI,2010,02:00 A 08:00,179
UCAYALI,2011,08:00 A 14:00,297
UCAYALI,2011,14:00 A 20:00,354
UCAYALI,2011,20:00 A 02:00,285
UCAYALI,2011,02:00 A 08:00,207
UCAYALI,2012,08:00 A 14:00,293
UCAYALI,2012,14:00 A 20:00,342
UCAYALI,2012,20:00 A 02:00,379
UCAYALI,2012,02:00 A 08:00,194
UCAYALI,2013,08:00 A 14:00,293
UCAYALI,2013,14:00 A 20:00,323
UCAYALI,2013,20:00 A 02:00,329
UCAYALI,2013,02:00 A 08:00,205
UCAYALI,2014,08:00 A 14:00,295
UCAYALI,2014,14:00 A 20:00,252
UCAYALI,2014,20:00 A 02:00,261
UCAYALI,2014,02:00 A 08:00,252
UCAYALI,2015,00:01 A 02:00,44
UCAYALI,2015,02:01 A 04:00,86
UCAYALI,2015,04:01 A 06:00,83
UCAYALI,2015,06:01 A 08:00,64
UCAYALI,2015,08:01 A 10:00,105
UCAYALI,2015,10:01 A 12:00,92
UCAYALI,2015,12:01 A 14:00,89
UCAYALI,2015,14:01 A 16:00,58
UCAYALI,2015,16:01 A 18:00,64
UCAYALI,2015,18:01 A 20:00,42
UCAYALI,2015,20:01 A 22:00,52
UCAYALI,2015,22:01 A 24:00,36
UCAYALI,2016,00:01 A 02:00,18
UCAYALI,2016,02:01 A 04:00,32
UCAYALI,2016,04:01 A 06:00,25
UCAYALI,2016,06:01 A 08:00,30
UCAYALI,2016,08:01 A 10:00,26
UCAYALI,2016,10:01 A 12:00,41
UCAYALI,2016,12:01 A 14:00,45
UCAYALI,2016,14:01 A 16:00,32
UCAYALI,2016,16:01 A 18:00,56
UCAYALI,2016,18:01 A 20:00,56
UCAYALI,2016,20:01 A 22:00,41
UCAYALI,2016,22:01 A 24:00,32
UCAYALI,2017,00:01 A 02:00,10
UCAYALI,2017,02:01 A 04:00,17
UCAYALI,2017,04:01 A 06:00,17
UCAYALI,2017,06:01 A 08:00,40
UCAYALI,2017,08:01 A 10:00,51
UCAYALI,2017,10:01 A 12:00,37
UCAYALI,2017,12:01 A 14:00,49
UCAYALI,2017,14:01 A 16:00,58
UCAYALI,2017,16:01 A 18:00,42
UCAYALI,2017,18:01 A 20:00,58
UCAYALI,2017,20:01 A 22:00,50
UCAYALI,2017,22:01 A 24:00,21
UCAYALI,2018,00:01 A 02:00,16
UCAYALI,2018,02:01 A 04:00,14
UCAYALI,2018,04:01 A 06:00,19
UCAYALI,2018,06:01 A 08:00,57
UCAYALI,2018,08:01 A 10:00,52
UCAYALI,2018,10:01 A 12:00,71
UCAYALI,2018,12:01 A 14:00,69
UCAYALI,2018,14:01 A 16:00,79
UCAYALI,2018,16:01 A 18:00,87
UCAYALI,2018,18:01 A 20:00,95
UCAYALI,2018,20:01 A 22:00,101
UCAYALI,2018,22:01 A 24:00,78
UCAYALI,2019,00:01 A 02:00,18
UCAYALI,2019,02:01 A 04:00,36
UCAYALI,2019,04:01 A 06:00,23
UCAYALI,2019,06:01 A 08:00,45
UCAYALI,2019,08:01 A 10:00,58
UCAYALI,2019,10:01 A 12:00,48
UCAYALI,2019,12:01 A 14:00,56
UCAYALI,2019,14:01 A 16:00,65
UCAYALI,2019,16:01 A 18:00,69
UCAYALI,2019,18:01 A 20:00,115
UCAYALI,2019,20:01 A 22:00,91
UCAYALI,2019,22:01 A 24:00,79
UCAYALI,2020,00:01 A 02:00,28
UCAYALI,2020,02:01 A 04:00,31
UCAYALI,2020,04:01 A 06:00,10
UCAYALI,2020,06:01 A 08:00,19
UCAYALI,2020,08:01 A 10:00,33
UCAYALI,2020,10:01 A 12:00,39
UCAYALI,2020,12:01 A 14:00,50
UCAYALI,2020,14:01 A 16:00,66
UCAYALI,2020,16:01 A 18:00,51
UCAYALI,2020,18:01 A 20:00,80
UCAYALI,2020,20:01 A 22:00,99
UCAYALI,2020,22:01 A 24:00,81
UCAYALI,2021,00:01 A 02:00,5
UCAYALI,2021,02:01 A 04:00,12
UCAYALI,2021,04:01 A 06:00,30
UCAYALI,2021,06:01 A 08:00,32
UCAYALI,2021,08:01 A 10:00,34
UCAYALI,2021,10:01 A 12:00,51
UCAYALI,2021,12:01 A 14:00,37
UCAYALI,2021,14:01 A 16:00,48
UCAYALI,2021,16:01 A 18:00,56
UCAYALI,2021,18:01 A 20:00,71
UCAYALI,2021,20:01 A 22:00,77
UCAYALI,2021,22:01 A 24:00,51
UCAYALI,2022,00:01 A 02:00,11
UCAYALI,2022,02:01 A 04:00,14
UCAYALI,2022,04:01 A 06:00,30
UCAYALI,2022,06:01 A 08:00,37
UCAYALI,2022,08:01 A 10:00,53
UCAYALI,2022,10:01 A 12:00,55
UCAYALI,2022,12:01 A 14:00,47
UCAYALI,2022,14:01 A 16:00,57
UCAYALI,2022,16:01 A 18:00,45
UCAYALI,2022,18:01 A 20:00,74
UCAYALI,2022,20:01 A 22:00,56
UCAYALI,2022,22:01 A 24:00,33
UCAYALI,2023,00:01 A 02:00,14
UCAYALI,2023,02:01 A 04:00,16
UCAYALI,2023,04:01 A 06:00,27
UCAYALI,2023,06:01 A 08:00,47
UCAYALI,2023,08:01 A 10:00,72
UCAYALI,2023,10:01 A 12:00,52
UCAYALI,2023,12:01 A 14:00,59
UCAYALI,2023,14:01 A 16:00,44
UCAYALI,2023,16:01 A 18:00,59
UCAYALI,2023,18:01 A 20:00,81
UCAYALI,2023,20:01 A 22:00,50
UCAYALI,2023,22:01 A 24:00,45
UCAYALI,2024,00:01 A 02:00,8
UCAYALI,2024,02:01 A 04:00,21
UCAYALI,2024,04:01 A 06:00,51
UCAYALI,2024,06:01 A 08:00,59
UCAYALI,2024,08:01 A 10:00,77
UCAYALI,2024,10:01 A 12:00,56
UCAYALI,2024,12:01 A 14:00,84
UCAYALI,2024,14:01 A 16:00,83
UCAYALI,2024,16:01 A 18:00,86
UCAYALI,2024,18:01 A 20:00,78
UCAYALI,2024,20:01 A 22:00,69
UCAYALI,2024,22:01 A 24:00,36
