codigo_siniestro,codigo_vehiculo,codigo_persona,fecha_siniestro,hora_siniestro,departamento,provincia,distrito,latitud,longitud,zona,clase_siniestro,causa_factor_principal,vehiculo,modalidad_transporte,estado_soat,tipo_persona,gravedad,edad,sexo
A-2021-01-380,V-2021-01-380-2,P-2021-01-380-2-1,2021-01-14,13:30,AREQUIPA,CAYLLOMA,MAJES,-16.354465086246055,-72.18903239920719,URBANA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,REMOLCADOR-SEMIREMOLQUE,CARGA,VIGENTE,CONDUCTOR,ILESO,53.0,MASCULINO
A-2021-01-209,V-2021-01-209-1,P-2021-01-209-1-1,2021-01-14,17:00,LA LIBERTAD,TRUJILLO,LAREDO,-8.099108,-78.982811,RURAL,CAÍDA DE PASAJERO,NEGLIGENCIA DEL CONDUCTOR,CAMIÓN,CARGA,VIGENTE,CONDUCTOR,ILESO,28.0,MASCULINO
A-2021-01-209,V-2021-01-209-1,P-2021-01-209-1-2,2021-01-14,17:00,LA LIBERTAD,TRUJILLO,LAREDO,-8.099108,-78.982811,RURAL,CAÍDA DE PASAJERO,NEGLIGENCIA DEL CONDUCTOR,CAMIÓN,CARGA,VIGENTE,PASAJERO,FALLECIDO,40.0,MASCULINO
A-2021-01-139,V-2021-01-139-1,P-2021-01-139-1-1,2021-01-14,18:30,APURIMAC,ABANCAY,TAMBURCO,-13.614821498578369,-72.86526021208026,URBANA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,REMOLCADOR-SEMIREMOLQUE,CARGA,VIGENTE,CONDUCTOR,ILESO,45.0,MASCULINO
A-2021-01-139,V-2021-01-139-2,P-2021-01-139-2-1,2021-01-14,18:30,APURIMAC,ABANCAY,TAMBURCO,-13.614821498578369,-72.86526021208026,URBANA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,TRIMOTO CARGA,CARGA,VIGENTE,CONDUCTOR,LESIONADO,23.0,MASCULINO
A-2021-01-139,V-2021-01-139-2,P-2021-01-139-2-2,2021-01-14,18:30,APURIMAC,ABANCAY,TAMBURCO,-13.614821498578369,-72.86526021208026,URBANA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,TRIMOTO CARGA,CARGA,VIGENTE,PASAJERO,FALLECIDO,23.0,MASCULINO
A-2021-01-125,V-2021-01-125-1,P-2021-01-125-1-1,2021-01-14,19:30,SAN MARTIN,HUALLAGA,SACANCHE,-7.073887318598815,-76.72643989863553,RURAL,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,CONDUCTOR,ILESO,68.0,MASCULINO
A-2021-01-125,V-2021-01-125-2,P-2021-01-125-2-1,2021-01-14,19:30,SAN MARTIN,HUALLAGA,SACANCHE,-7.073887318598815,-76.72643989863553,RURAL,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,TRIMOTO PASAJERO,PARTICULAR,VIGENTE,CONDUCTOR,LESIONADO,56.0,MASCULINO
A-2021-01-125,V-2021-01-125-2,P-2021-01-125-2-2,2021-01-14,19:30,SAN MARTIN,HUALLAGA,SACANCHE,-7.073887318598815,-76.72643989863553,RURAL,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,TRIMOTO PASAJERO,PARTICULAR,VIGENTE,PASAJERO,FALLECIDO,56.0,FEMENINO
A-2021-01-238,V-2021-01-238-1,P-2021-01-238-1-1,2021-01-14,22:50,CUSCO,PARURO,COLCHA,-13.819589,-71.832778,RURAL,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,CAMIONETA PICK UP,PARTICULAR,VIGENTE,CONDUCTOR,FALLECIDO,28.0,FEMENINO
A-2021-01-238,V-2021-01-238-1,P-2021-01-238-1-2,2021-01-14,22:50,CUSCO,PARURO,COLCHA,-13.819589,-71.832778,RURAL,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,CAMIONETA PICK UP,PARTICULAR,VIGENTE,PASAJERO,FALLECIDO,25.0,MASCULINO
A-2021-01-197,V-2021-01-197-1,P-2021-01-197-1-1,2021-01-15,06:00,CUSCO,LA CONVENCION,OCOBAMBA,-13.014916,-72.184,RURAL,DESPISTE,NEGLIGENCIA DEL CONDUCTOR,STATION WAGON,PARTICULAR,VENCIDO,CONDUCTOR,FALLECIDO,51.0,MASCULINO
A-2021-01-197,V-2021-01-197-1,P-2021-01-197-1-2,2021-01-15,06:00,CUSCO,LA CONVENCION,OCOBAMBA,-13.014916,-72.184,RURAL,DESPISTE,NEGLIGENCIA DEL CONDUCTOR,STATION WAGON,PARTICULAR,VENCIDO,PASAJERO,LESIONADO,48.0,FEMENINO
A-2021-01-197,V-2021-01-197-1,P-2021-01-197-1-3,2021-01-15,06:00,CUSCO,LA CONVENCION,OCOBAMBA,-13.014916,-72.184,RURAL,DESPISTE,NEGLIGENCIA DEL CONDUCTOR,STATION WAGON,PARTICULAR,VENCIDO,PASAJERO,LESIONADO,19.0,MASCULINO
A-2021-01-197,V-2021-01-197-1,P-2021-01-197-1-4,2021-01-15,06:00,CUSCO,LA CONVENCION,OCOBAMBA,-13.014916,-72.184,RURAL,DESPISTE,NEGLIGENCIA DEL CONDUCTOR,STATION WAGON,PARTICULAR,VENCIDO,PASAJERO,LESIONADO,14.0,MASCULINO
A-2021-01-152,V-2021-01-152-1,P-2021-01-152-1-1,2021-01-15,08:15,LA LIBERTAD,TRUJILLO,LA ESPERANZA,-8.081327,-79.04702,URBANA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,TRIMOTO PASAJERO,PARTICULAR,NO REGISTRA,CONDUCTOR,ILESO,25.0,MASCULINO
A-2021-01-152,V-2021-01-152-2,P-2021-01-152-2-1,2021-01-15,08:15,LA LIBERTAD,TRUJILLO,LA ESPERANZA,-8.081327,-79.04702,URBANA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,BICICLETA,PARTICULAR,NO REGISTRA,CONDUCTOR,FALLECIDO,80.0,MASCULINO
A-2021-01-390,V-2021-01-390-1,P-2021-01-390-1-1,2021-01-15,17:00,PASCO,DANIEL ALCIDES CARRION,TAPUC,-10.43104458276907,-76.47718197112216,RURAL,VOLCADURA,NEGLIGENCIA DEL CONDUCTOR,OTRO,CARGA,VENCIDO,CONDUCTOR,FALLECIDO,23.0,MASCULINO
A-2021-01-245,V-2021-01-245-1,P-2021-01-245-1-1,2021-01-16,12:30,JUNIN,JAUJA,LLOCLLAPAMPA,-11.7902744,-75.5797941,RURAL,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,STATION WAGON,AUTO COLECTIVO,VENCIDO,CONDUCTOR,FALLECIDO,68.0,MASCULINO
A-2021-01-245,V-2021-01-245-2,P-2021-01-245-2-1,2021-01-16,12:30,JUNIN,JAUJA,LLOCLLAPAMPA,-11.7902744,-75.5797941,RURAL,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VENCIDO,CONDUCTOR,LESIONADO,47.0,MASCULINO
A-2021-01-245,V-2021-01-245-2,P-2021-01-245-2-2,2021-01-16,12:30,JUNIN,JAUJA,LLOCLLAPAMPA,-11.7902744,-75.5797941,RURAL,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VENCIDO,PASAJERO,LESIONADO,32.0,FEMENINO
A-2021-01-245,V-2021-01-245-2,P-2021-01-245-2-3,2021-01-16,12:30,JUNIN,JAUJA,LLOCLLAPAMPA,-11.7902744,-75.5797941,RURAL,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VENCIDO,PASAJERO,LESIONADO,6.0,MASCULINO
A-2021-01-245,V-2021-01-245-2,P-2021-01-245-2-4,2021-01-16,12:30,JUNIN,JAUJA,LLOCLLAPAMPA,-11.7902744,-75.5797941,RURAL,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VENCIDO,PASAJERO,LESIONADO,3.0,FEMENINO
A-2021-01-322,V-2021-01-322-1,P-2021-01-322-1-1,2021-01-16,15:30,PIURA,TALARA,MANCORA,-4.106487634262628,-81.0503375330624,URBANA,ATROPELLO,IMPRUDENCIA DEL PEATÓN,REMOLCADOR-SEMIREMOLQUE,CARGA,VIGENTE,CONDUCTOR,ILESO,64.0,MASCULINO
A-2021-01-322,V-2021-01-322-1,P-2021-01-322-1-2,2021-01-16,15:30,PIURA,TALARA,MANCORA,-4.106487634262628,-81.0503375330624,URBANA,ATROPELLO,IMPRUDENCIA DEL PEATÓN,REMOLCADOR-SEMIREMOLQUE,CARGA,VIGENTE,PEATÓN,FALLECIDO,68.0,MASCULINO
A-2021-01-120,V-2021-01-120-1,P-2021-01-120-1-1,2021-01-16,16:00,CAJAMARCA,HUALGAYOC,BAMBAMARCA,-6.644675,-78.562526,RURAL,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,CAMIÓN,CARGA,VIGENTE,CONDUCTOR,ILESO,35.0,MASCULINO
A-2021-01-120,V-2021-01-120-2,P-2021-01-120-2-1,2021-01-16,16:00,CAJAMARCA,HUALGAYOC,BAMBAMARCA,-6.644675,-78.562526,RURAL,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,TRIMOTO PASAJERO,PUBLICO URBANO,VIGENTE,CONDUCTOR,FALLECIDO,32.0,MASCULINO
A-2021-01-269,V-2021-01-269-1,P-2021-01-269-1-1,2021-01-16,18:30,LIMA,LIMA,COMAS,-11.9575,-77.049211,URBANA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,MOTOCICLETA,PARTICULAR,VENCIDO,CONDUCTOR,LESIONADO,21.0,MASCULINO
A-2021-01-269,V-2021-01-269-1,P-2021-01-269-1-2,2021-01-16,18:30,LIMA,LIMA,COMAS,-11.9575,-77.049211,URBANA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,MOTOCICLETA,PARTICULAR,VENCIDO,PASAJERO,FALLECIDO,1.0,MASCULINO
A-2021-01-210,V-2021-01-210-1,P-2021-01-210-1-1,2021-01-16,19:50,LA LIBERTAD,TRUJILLO,TRUJILLO,-8.116272,-79.016396,URBANA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,ÓMNIBUS,REGULAR(INTERPROVINCIAL),VENCIDO,CONDUCTOR,ILESO,44.0,MASCULINO
A-2021-01-210,V-2021-01-210-1,P-2021-01-210-1-2,2021-01-16,19:50,LA LIBERTAD,TRUJILLO,TRUJILLO,-8.116272,-79.016396,URBANA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,ÓMNIBUS,REGULAR(INTERPROVINCIAL),VENCIDO,PEATÓN,FALLECIDO,39.0,MASCULINO
A-2021-01-392,V-2021-01-392-1,P-2021-01-392-1-1,2021-01-16,19:45,CALLAO,CALLAO,LA PERLA,-12.064691074671408,-77.11554660204865,URBANA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,MOTOCICLETA,PARTICULAR,VIGENTE,CONDUCTOR,LESIONADO,27.0,MASCULINO
A-2021-01-392,V-2021-01-392-1,P-2021-01-392-1-2,2021-01-16,19:45,CALLAO,CALLAO,LA PERLA,-12.064691074671408,-77.11554660204865,URBANA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,MOTOCICLETA,PARTICULAR,VIGENTE,PEATÓN,FALLECIDO,65.0,FEMENINO
A-2021-01-410,V-2021-01-410-1,P-2021-01-410-1-1,2021-01-16,21:00,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,-6.56383559956039,-77.8300923222641,RURAL,DESPISTE,EN PROCESO DE INVESTIGACIÓN,TRIMOTO PASAJERO,SERVICIO ESPECIAL DE PASAJEROS,NO REGISTRA,CONDUCTOR,ILESO,24.0,MASCULINO
A-2021-01-410,V-2021-01-410-1,P-2021-01-410-1-2,2021-01-16,21:00,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,-6.56383559956039,-77.8300923222641,RURAL,DESPISTE,EN PROCESO DE INVESTIGACIÓN,TRIMOTO PASAJERO,SERVICIO ESPECIAL DE PASAJEROS,NO REGISTRA,PASAJERO,FALLECIDO,46.0,MASCULINO
A-2021-01-121,V-2021-01-121-1,P-2021-01-121-1-1,2021-01-17,04:00,CAJAMARCA,HUALGAYOC,BAMBAMARCA,-6.68536,-78.535275,RURAL,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,MOTOCICLETA,PARTICULAR,NO REGISTRA,CONDUCTOR,FALLECIDO,20.0,MASCULINO
A-2021-01-377,V-2021-01-377-1,P-2021-01-377-1-1,2021-01-17,05:30,LIMA,HUAURA,HUAURA,-11.081563591935444,-77.48472744108078,RURAL,VOLCADURA,EN PROCESO DE INVESTIGACIÓN,MOTOCICLETA,PARTICULAR,NO REGISTRA,CONDUCTOR,FALLECIDO,31.0,MASCULINO
A-2021-01-129,V-2021-01-129-1,P-2021-01-129-1-1,2021-01-17,08:00,CALLAO,CALLAO,CALLAO,-12.05437213181773,-77.14261674714892,URBANA,CAÍDA DE PASAJERO,IMPRUDENCIA DEL PEATÓN,REMOLCADOR-SEMIREMOLQUE,CARGA,VIGENTE,CONDUCTOR,ILESO,25.0,MASCULINO
A-2021-01-129,V-2021-01-129-1,P-2021-01-129-1-2,2021-01-17,08:00,CALLAO,CALLAO,CALLAO,-12.05437213181773,-77.14261674714892,URBANA,CAÍDA DE PASAJERO,IMPRUDENCIA DEL PEATÓN,REMOLCADOR-SEMIREMOLQUE,CARGA,VIGENTE,PASAJERO,FALLECIDO,29.0,MASCULINO
A-2021-01-196,V-2021-01-196-1,P-2021-01-196-1-1,2021-01-17,11:31,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-13.234828,-71.491858,RURAL,DESPISTE,NEGLIGENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,CONDUCTOR,FALLECIDO,24.0,MASCULINO
A-2021-01-196,V-2021-01-196-1,P-2021-01-196-1-2,2021-01-17,11:31,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-13.234828,-71.491858,RURAL,DESPISTE,NEGLIGENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,PASAJERO,FALLECIDO,27.0,FEMENINO
A-2021-01-196,V-2021-01-196-1,P-2021-01-196-1-3,2021-01-17,11:31,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-13.234828,-71.491858,RURAL,DESPISTE,NEGLIGENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,PASAJERO,FALLECIDO,,MASCULINO
A-2021-01-196,V-2021-01-196-1,P-2021-01-196-1-4,2021-01-17,11:31,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-13.234828,-71.491858,RURAL,DESPISTE,NEGLIGENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,PASAJERO,FALLECIDO,,MASCULINO
A-2021-01-196,V-2021-01-196-1,P-2021-01-196-1-5,2021-01-17,11:31,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-13.234828,-71.491858,RURAL,DESPISTE,NEGLIGENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,PASAJERO,FALLECIDO,,MASCULINO
A-2021-01-196,V-2021-01-196-1,P-2021-01-196-1-6,2021-01-17,11:31,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-13.234828,-71.491858,RURAL,DESPISTE,NEGLIGENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,PASAJERO,LESIONADO,1.0,FEMENINO
A-2021-01-196,V-2021-01-196-1,P-2021-01-196-1-7,2021-01-17,11:31,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-13.234828,-71.491858,RURAL,DESPISTE,NEGLIGENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,PASAJERO,LESIONADO,,MASCULINO
A-2021-01-196,V-2021-01-196-1,P-2021-01-196-1-8,2021-01-17,11:31,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-13.234828,-71.491858,RURAL,DESPISTE,NEGLIGENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,PASAJERO,LESIONADO,,FEMENINO
A-2021-01-138,V-2021-01-138-1,P-2021-01-138-1-1,2021-01-17,16:00,AMAZONAS,BONGARA,CHURUJA,-6.022337627219859,-77.95092654049742,URBANA,CHOQUE FUGA,EN PROCESO DE INVESTIGACIÓN,MOTOCICLETA,PARTICULAR,VIGENTE,CONDUCTOR,LESIONADO,29.0,MASCULINO
A-2021-01-138,V-2021-01-138-1,P-2021-01-138-1-2,2021-01-17,16:00,AMAZONAS,BONGARA,CHURUJA,-6.022337627219859,-77.95092654049742,URBANA,CHOQUE FUGA,EN PROCESO DE INVESTIGACIÓN,MOTOCICLETA,PARTICULAR,VIGENTE,PASAJERO,FALLECIDO,12.0,MASCULINO
A-2021-01-138,V-2021-01-138-2,P-2021-01-138-2-1,2021-01-17,16:00,AMAZONAS,BONGARA,CHURUJA,-6.022337627219859,-77.95092654049742,URBANA,CHOQUE FUGA,EN PROCESO DE INVESTIGACIÓN,AUTOMÓVIL,,VIGENTE,CONDUCTOR FUGADO,NO SE CONOCE,,NO INDICA
A-2021-01-141,V-2021-01-141-1,P-2021-01-141-1-1,2021-01-17,16:30,APURIMAC,ABANCAY,ABANCAY,-13.5640123,-72.9789162,RURAL,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,MOTOCICLETA,PARTICULAR,VIGENTE,CONDUCTOR,FALLECIDO,22.0,MASCULINO
A-2021-01-141,V-2021-01-141-1,P-2021-01-141-1-2,2021-01-17,16:30,APURIMAC,ABANCAY,ABANCAY,-13.5640123,-72.9789162,RURAL,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,MOTOCICLETA,PARTICULAR,VIGENTE,PASAJERO,LESIONADO,20.0,FEMENINO
A-2021-01-225,V-2021-01-225-1,P-2021-01-225-1-1,2021-01-17,20:15,LA LIBERTAD,CHEPEN,PACANGA,-7.16757,-79.440498,RURAL,CHOQUE,EN PROCESO DE INVESTIGACIÓN,MOTOCICLETA,PARTICULAR,NO REGISTRA,CONDUCTOR,LESIONADO,23.0,MASCULINO
A-2021-01-225,V-2021-01-225-1,P-2021-01-225-1-2,2021-01-17,20:15,LA LIBERTAD,CHEPEN,PACANGA,-7.16757,-79.440498,RURAL,CHOQUE,EN PROCESO DE INVESTIGACIÓN,MOTOCICLETA,PARTICULAR,NO REGISTRA,PASAJERO,FALLECIDO,27.0,MASCULINO
A-2021-01-225,V-2021-01-225-2,P-2021-01-225-2-1,2021-01-17,20:15,LA LIBERTAD,CHEPEN,PACANGA,-7.16757,-79.440498,RURAL,CHOQUE,EN PROCESO DE INVESTIGACIÓN,TRIMOTO PASAJERO,SERVICIO ESPECIAL DE PASAJEROS,NO REGISTRA,CONDUCTOR,ILESO,23.0,MASCULINO
A-2021-01-225,V-2021-01-225-2,P-2021-01-225-2-2,2021-01-17,20:15,LA LIBERTAD,CHEPEN,PACANGA,-7.16757,-79.440498,RURAL,CHOQUE,EN PROCESO DE INVESTIGACIÓN,TRIMOTO PASAJERO,SERVICIO ESPECIAL DE PASAJEROS,NO REGISTRA,PASAJERO,LESIONADO,23.0,FEMENINO
A-2021-01-225,V-2021-01-225-2,P-2021-01-225-2-3,2021-01-17,20:15,LA LIBERTAD,CHEPEN,PACANGA,-7.16757,-79.440498,RURAL,CHOQUE,EN PROCESO DE INVESTIGACIÓN,TRIMOTO PASAJERO,SERVICIO ESPECIAL DE PASAJEROS,NO REGISTRA,PASAJERO,LESIONADO,,FEMENINO
A-2021-01-123,V-2021-01-123-1,P-2021-01-123-1-1,2021-01-17,23:40,HUANUCO,LEONCIO PRADO,LUYANDO,-9.267493,-75.989647,RURAL,CHOQUE,EN PROCESO DE INVESTIGACIÓN,REMOLCADOR-SEMIREMOLQUE,CARGA,VIGENTE,CONDUCTOR,ILESO,31.0,MASCULINO
A-2021-01-123,V-2021-01-123-2,P-2021-01-123-2-1,2021-01-17,23:40,HUANUCO,LEONCIO PRADO,LUYANDO,-9.267493,-75.989647,RURAL,CHOQUE,EN PROCESO DE INVESTIGACIÓN,MOTOCICLETA,PARTICULAR,VIGENTE,CONDUCTOR,FALLECIDO,17.0,MASCULINO
A-2021-01-123,V-2021-01-123-2,P-2021-01-123-2-2,2021-01-17,23:40,HUANUCO,LEONCIO PRADO,LUYANDO,-9.267493,-75.989647,RURAL,CHOQUE,EN PROCESO DE INVESTIGACIÓN,MOTOCICLETA,PARTICULAR,VIGENTE,PASAJERO,LESIONADO,16.0,MASCULINO
A-2021-01-131,V-2021-01-131-1,P-2021-01-131-1-1,2021-01-18,06:30,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,-8.746876,-76.16051,RURAL,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,CONDUCTOR FUGADO,NO SE CONOCE,39.0,MASCULINO
A-2021-01-131,V-2021-01-131-1,P-2021-01-131-1-2,2021-01-18,06:30,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,-8.746876,-76.16051,RURAL,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,PASAJERO,FALLECIDO,53.0,MASCULINO
A-2021-01-131,V-2021-01-131-1,P-2021-01-131-1-3,2021-01-18,06:30,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,-8.746876,-76.16051,RURAL,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,PASAJERO,FALLECIDO,38.0,FEMENINO
A-2021-01-131,V-2021-01-131-1,P-2021-01-131-1-4,2021-01-18,06:30,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,-8.746876,-76.16051,RURAL,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,PASAJERO,FALLECIDO,7.0,FEMENINO
A-2021-01-217,V-2021-01-217-1,P-2021-01-217-1-1,2021-01-18,08:25,CUSCO,QUISPICANCHI,CCATCA,-13.623972,-71.58057,RURAL,CHOQUE,NEGLIGENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,CONDUCTOR,ILESO,32.0,MASCULINO
A-2021-01-217,V-2021-01-217-1,P-2021-01-217-1-2,2021-01-18,08:25,CUSCO,QUISPICANCHI,CCATCA,-13.623972,-71.58057,RURAL,CHOQUE,NEGLIGENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,PASAJERO,LESIONADO,26.0,MASCULINO
A-2021-01-217,V-2021-01-217-1,P-2021-01-217-1-3,2021-01-18,08:25,CUSCO,QUISPICANCHI,CCATCA,-13.623972,-71.58057,RURAL,CHOQUE,NEGLIGENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,PASAJERO,LESIONADO,41.0,MASCULINO
A-2021-01-217,V-2021-01-217-1,P-2021-01-217-1-4,2021-01-18,08:25,CUSCO,QUISPICANCHI,CCATCA,-13.623972,-71.58057,RURAL,CHOQUE,NEGLIGENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,PASAJERO,LESIONADO,27.0,MASCULINO
A-2021-01-217,V-2021-01-217-1,P-2021-01-217-2-5,2021-01-18,08:25,CUSCO,QUISPICANCHI,CCATCA,-13.623972,-71.58057,RURAL,CHOQUE,NEGLIGENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,PASAJERO,FALLECIDO,20.0,FEMENINO
A-2021-01-217,V-2021-01-217-2,P-2021-01-217-2-1,2021-01-18,08:25,CUSCO,QUISPICANCHI,CCATCA,-13.623972,-71.58057,RURAL,CHOQUE,NEGLIGENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,CONDUCTOR,ILESO,32.0,MASCULINO
A-2021-01-217,V-2021-01-217-2,P-2021-01-217-2-2,2021-01-18,08:25,CUSCO,QUISPICANCHI,CCATCA,-13.623972,-71.58057,RURAL,CHOQUE,NEGLIGENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,PASAJERO,LESIONADO,26.0,FEMENINO
A-2021-01-217,V-2021-01-217-2,P-2021-01-217-2-3,2021-01-18,08:25,CUSCO,QUISPICANCHI,CCATCA,-13.623972,-71.58057,RURAL,CHOQUE,NEGLIGENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,PASAJERO,LESIONADO,30.0,MASCULINO
A-2021-01-217,V-2021-01-217-2,P-2021-01-217-2-4,2021-01-18,08:25,CUSCO,QUISPICANCHI,CCATCA,-13.623972,-71.58057,RURAL,CHOQUE,NEGLIGENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,PASAJERO,LESIONADO,27.0,FEMENINO
A-2021-01-217,V-2021-01-217-2,P-2021-01-217-2-6,2021-01-18,08:25,CUSCO,QUISPICANCHI,CCATCA,-13.623972,-71.58057,RURAL,CHOQUE,NEGLIGENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,PASAJERO,LESIONADO,1.0,MASCULINO
A-2021-01-338,V-2021-01-338-1,P-2021-01-338-1-1,2021-01-18,10:00,AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,-15.97882,-73.174736,RURAL,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,CAMIONETA PICK UP,CARGA,VIGENTE,CONDUCTOR,NO SE CONOCE,26.0,MASCULINO
A-2021-01-338,V-2021-01-338-1,P-2021-01-338-1-2,2021-01-18,10:00,AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,-15.97882,-73.174736,RURAL,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,CAMIONETA PICK UP,CARGA,VIGENTE,PEATÓN,FALLECIDO,44.0,MASCULINO
A-2021-01-338,V-2021-01-338-1,P-2021-01-338-1-3,2021-01-18,10:00,AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,-15.97882,-73.174736,RURAL,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,CAMIONETA PICK UP,CARGA,VIGENTE,PASAJERO,LESIONADO,17.0,MASCULINO
A-2021-01-338,V-2021-01-338-1,P-2021-01-338-1-4,2021-01-18,10:00,AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,-15.97882,-73.174736,RURAL,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,CAMIONETA PICK UP,CARGA,VIGENTE,PASAJERO,LESIONADO,28.0,MASCULINO
A-2021-01-338,V-2021-01-338-1,P-2021-01-338-1-5,2021-01-18,10:00,AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,-15.97882,-73.174736,RURAL,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,CAMIONETA PICK UP,CARGA,VIGENTE,PASAJERO,LESIONADO,37.0,MASCULINO
A-2021-01-283,V-2021-01-283-1,P-2021-01-283-1-1,2021-01-18,12:15,PUNO,SANDIA,SANDIA,-14.320530785831728,-69.46549582332315,URBANA,ESPECIAL,INFRAESTRUCTURA Y ENTORNO VIAL,CAMIONETA PICK UP,PARTICULAR,VIGENTE,CONDUCTOR,FALLECIDO,51.0,MASCULINO
A-2021-01-283,V-2021-01-283-1,P-2021-01-283-1-2,2021-01-18,12:15,PUNO,SANDIA,SANDIA,-14.320530785831728,-69.46549582332315,URBANA,ESPECIAL,INFRAESTRUCTURA Y ENTORNO VIAL,CAMIONETA PICK UP,PARTICULAR,VIGENTE,PASAJERO,LESIONADO,54.0,FEMENINO
