departamento,anio,sexo,grupo_etario,fallecidos
LIMA,2011,FEMENINO,DE 13 A 18 AÑOS,20
LIMA,2011,FEMENINO,DE 19 A 25 AÑOS,28
LIMA,2011,FEMENINO,DE 26 A 60 AÑOS,46
LIMA,2011,FEMENINO,DE 60 A MÁS AÑOS,10
LIMA,2012,MASCULINO,DE 0 A 5 AÑOS,13
LIMA,2012,MASCULINO,DE 6 A 12 AÑOS,27
LIMA,2012,MASCULINO,DE 13 A 18 AÑOS,18
LIMA,2012,MASCULINO,DE 19 A 25 AÑOS,88
LIMA,2012,MASCULINO,DE 26 A 60 AÑOS,246
LIMA,2012,MASCULINO,DE 60 A MÁS AÑOS,57
LIMA,2012,FEMENINO,DE 0 A 5 AÑOS,14
LIMA,2012,FEMENINO,DE 6 A 12 AÑOS,7
LIMA,2012,FEMENINO,DE 13 A 18 AÑOS,15
LIMA,2012,FEMENINO,DE 19 A 25 AÑOS,18
LIMA,2012,FEMENINO,DE 26 A 60 AÑOS,58
LIMA,2012,FEMENINO,DE 60 A MÁS AÑOS,24
LIMA,2013,MASCULINO,DE 0 A 5 AÑOS,20
LIMA,2013,MASCULINO,DE 6 A 12 AÑOS,9
LIMA,2013,MASCULINO,DE 13 A 18 AÑOS,23
LIMA,2013,MASCULINO,DE 19 A 25 AÑOS,61
LIMA,2013,MASCULINO,DE 26 A 60 AÑOS,249
LIMA,2013,MASCULINO,DE 60 A MÁS AÑOS,57
LIMA,2013,FEMENINO,DE 0 A 5 AÑOS,11
LIMA,2013,FEMENINO,DE 6 A 12 AÑOS,2
LIMA,2013,FEMENINO,DE 13 A 18 AÑOS,2
LIMA,2013,FEMENINO,DE 19 A 25 AÑOS,22
LIMA,2013,FEMENINO,DE 26 A 60 AÑOS,68
LIMA,2013,FEMENINO,DE 60 A MÁS AÑOS,19
LIMA,2014,MASCULINO,DE 0 A 5 AÑOS,12
LIMA,2014,MASCULINO,DE 6 A 12 AÑOS,5
LIMA,2014,MASCULINO,DE 13 A 18 AÑOS,12
LIMA,2014,MASCULINO,DE 19 A 25 AÑOS,53
LIMA,2014,MASCULINO,DE 26 A 60 AÑOS,226
LIMA,2014,MASCULINO,DE 60 A MÁS AÑOS,56
LIMA,2014,FEMENINO,DE 0 A 5 AÑOS,9
LIMA,2014,FEMENINO,DE 6 A 12 AÑOS,4
LIMA,2014,FEMENINO,DE 13 A 18 AÑOS,5
LIMA,2014,FEMENINO,DE 19 A 25 AÑOS,8
LIMA,2014,FEMENINO,DE 26 A 60 AÑOS,55
LIMA,2014,FEMENINO,DE 60 A MÁS AÑOS,29
LIMA,2015,MASCULINO,DE 0 A 5 AÑOS,16
LIMA,2015,MASCULINO,DE 6 A 12 AÑOS,7
LIMA,2015,MASCULINO,DE 13 A 18 AÑOS,12
LIMA,2015,MASCULINO,DE 19 A 25 AÑOS,65
LIMA,2015,MASCULINO,DE 26 A 60 AÑOS,322
LIMA,2015,MASCULINO,DE 60 A MÁS AÑOS,79
LIMA,2015,FEMENINO,DE 0 A 5 AÑOS,13
LIMA,2015,FEMENINO,DE 6 A 12 AÑOS,3
LIMA,2015,FEMENINO,DE 13 A 18 AÑOS,4
LIMA,2015,FEMENINO,DE 19 A 25 AÑOS,21
LIMA,2015,FEMENINO,DE 26 A 60 AÑOS,63
LIMA,2015,FEMENINO,DE 60 A MÁS AÑOS,36
LIMA,2016,MASCULINO,DE 0 A 5 AÑOS,13
LIMA,2016,MASCULINO,DE 6 A 12 AÑOS,7
LIMA,2016,MASCULINO,DE 13 A 18 AÑOS,11
LIMA,2016,MASCULINO,DE 19 A 25 AÑOS,38
LIMA,2016,MASCULINO,DE 26 A 60 AÑOS,252
LIMA,2016,MASCULINO,DE 60 A MÁS AÑOS,53
LIMA,2016,FEMENINO,DE 0 A 5 AÑOS,7
LIMA,2016,FEMENINO,DE 6 A 12 AÑOS,6
LIMA,2016,FEMENINO,DE 13 A 18 AÑOS,6
LIMA,2016,FEMENINO,DE 19 A 25 AÑOS,6
LIMA,2016,FEMENINO,DE 26 A 60 AÑOS,48
LIMA,2016,FEMENINO,DE 60 A MÁS AÑOS,25
LIMA,2017,MASCULINO,DE 0 A 5 AÑOS,24
LIMA,2017,MASCULINO,DE 6 A 12 AÑOS,5
LIMA,2017,MASCULINO,DE 13 A 18 AÑOS,16
LIMA,2017,MASCULINO,DE 19 A 25 AÑOS,75
LIMA,2017,MASCULINO,DE 26 A 60 AÑOS,270
LIMA,2017,MASCULINO,DE 60 A MÁS AÑOS,146
LIMA,2017,FEMENINO,DE 0 A 5 AÑOS,13
LIMA,2017,FEMENINO,DE 6 A 12 AÑOS,3
LIMA,2017,FEMENINO,DE 13 A 18 AÑOS,11
LIMA,2017,FEMENINO,DE 19 A 25 AÑOS,20
LIMA,2017,FEMENINO,DE 26 A 60 AÑOS,76
LIMA,2017,FEMENINO,DE 60 A MÁS AÑOS,56
LIMA,2018,MASCULINO,DE 0 A 5 AÑOS,8
LIMA,2018,MASCULINO,DE 6 A 11 AÑOS,7
LIMA,2018,MASCULINO,DE 12 A 17 AÑOS,11
LIMA,2018,MASCULINO,DE 18 A 29 AÑOS,125
LIMA,2018,MASCULINO,DE 30 A 59 AÑOS,243
LIMA,2018,MASCULINO,DE 60 A MÁS AÑOS,164
LIMA,2018,FEMENINO,DE 0 A 5 AÑOS,6
LIMA,2018,FEMENINO,DE 6 A 11 AÑOS,6
LIMA,2018,FEMENINO,DE 12 A 17 AÑOS,7
LIMA,2018,FEMENINO,DE 18 A 29 AÑOS,56
LIMA,2018,FEMENINO,DE 30 A 59 AÑOS,54
LIMA,2018,FEMENINO,DE 60 A MÁS AÑOS,62
LIMA,2019,MASCULINO,DE 0 A 5 AÑOS,10
LIMA,2019,MASCULINO,DE 6 A 11 AÑOS,3
LIMA,2019,MASCULINO,DE 12 A 17 AÑOS,12
LIMA,2019,MASCULINO,DE 18 A 29 AÑOS,125
LIMA,2019,MASCULINO,DE 30 A 59 AÑOS,248
LIMA,2019,MASCULINO,DE 60 A MÁS AÑOS,136
LIMA,2019,FEMENINO,DE 0 A 5 AÑOS,7
LIMA,2019,FEMENINO,DE 6 A 11 AÑOS,4
LIMA,2019,FEMENINO,DE 12 A 17 AÑOS,2
LIMA,2019,FEMENINO,DE 18 A 29 AÑOS,31
LIMA,2019,FEMENINO,DE 30 A 59 AÑOS,54
LIMA,2019,FEMENINO,DE 60 A MÁS AÑOS,44
LIMA,2020,MASCULINO,DE 0 A 5 AÑOS,14
LIMA,2020,MASCULINO,DE 6 A 11 AÑOS,8
LIMA,2020,MASCULINO,DE 12 A 17 AÑOS,6
LIMA,2020,MASCULINO,DE 18 A 29 AÑOS,97
LIMA,2020,MASCULINO,DE 30 A 59 AÑOS,178
LIMA,2020,MASCULINO,DE 60 A MÁS AÑOS,93
LIMA,2020,FEMENINO,DE 0 A 5 AÑOS,5
LIMA,2020,FEMENINO,DE 6 A 11 AÑOS,1
LIMA,2020,FEMENINO,DE 12 A 17 AÑOS,6
LIMA,2020,FEMENINO,DE 18 A 29 AÑOS,17
LIMA,2020,FEMENINO,DE 30 A 59 AÑOS,34
LIMA,2020,FEMENINO,DE 60 A MÁS AÑOS,23
LIMA,2021,MASCULINO,DE 0 A 5 AÑOS,8
LIMA,2021,MASCULINO,DE 6 A 11 AÑOS,3
LIMA,2021,MASCULINO,DE 12 A 17 AÑOS,10
LIMA,2021,MASCULINO,DE 18 A 29 AÑOS,136
LIMA,2021,MASCULINO,DE 30 A 59 AÑOS,229
LIMA,2021,MASCULINO,DE 60 A MÁS AÑOS,105
LIMA,2021,FEMENINO,DE 0 A 5 AÑOS,9
LIMA,2021,FEMENINO,DE 6 A 11 AÑOS,2
LIMA,2021,FEMENINO,DE 12 A 17 AÑOS,3
LIMA,2021,FEMENINO,DE 18 A 29 AÑOS,25
LIMA,2021,FEMENINO,DE 30 A 59 AÑOS,44
LIMA,2021,FEMENINO,DE 60 A MÁS AÑOS,12
LIMA,2022,MASCULINO,DE 0 A 5 AÑOS,6
LIMA,2022,MASCULINO,DE 6 A 11 AÑOS,7
LIMA,2022,MASCULINO,DE 12 A 17 AÑOS,7
LIMA,2022,MASCULINO,DE 18 A 29 AÑOS,137
LIMA,2022,MASCULINO,DE 30 A 59 AÑOS,233
LIMA,2022,MASCULINO,DE 60 A MÁS AÑOS,99
LIMA,2022,FEMENINO,DE 0 A 5 AÑOS,7
LIMA,2022,FEMENINO,DE 6 A 11 AÑOS,2
LIMA,2022,FEMENINO,DE 12 A 17 AÑOS,4
LIMA,2022,FEMENINO,DE 18 A 29 AÑOS,24
LIMA,2022,FEMENINO,DE 30 A 59 AÑOS,47
LIMA,2022,FEMENINO,DE 60 A MÁS AÑOS,31
LIMA,2023,MASCULINO,DE 0 A 5 AÑOS,7
LIMA,2023,MASCULINO,DE 6 A 11 AÑOS,5
LIMA,2023,MASCULINO,DE 12 A 17 AÑOS,13
LIMA,2023,MASCULINO,DE 18 A 29 AÑOS,126
LIMA,2023,MASCULINO,DE 30 A 59 AÑOS,240
LIMA,2023,MASCULINO,DE 60 A MÁS AÑOS,90
LIMA,2023,FEMENINO,DE 0 A 5 AÑOS,0
LIMA,2023,FEMENINO,DE 6 A 11 AÑOS,4
LIMA,2023,FEMENINO,DE 12 A 17 AÑOS,12
LIMA,2023,FEMENINO,DE 18 A 29 AÑOS,27
LIMA,2023,FEMENINO,DE 30 A 59 AÑOS,76
LIMA,2023,FEMENINO,DE 60 A MÁS AÑOS,40
LIMA,2024,MASCULINO,DE 0 A 5 AÑOS,7
LIMA,2024,MASCULINO,DE 6 A 11 AÑOS,1
LIMA,2024,MASCULINO,DE 12 A 17 AÑOS,6
LIMA,2024,MASCULINO,DE 18 A 29 AÑOS,130
LIMA,2024,MASCULINO,DE 30 A 59 AÑOS,222
LIMA,2024,MASCULINO,DE 60 A MÁS AÑOS,82
LIMA,2024,FEMENINO,DE 0 A 5 AÑOS,1
LIMA,2024,FEMENINO,DE 6 A 11 AÑOS,1
LIMA,2024,FEMENINO,DE 12 A 17 AÑOS,5
LIMA,2024,FEMENINO,DE 18 A 29 AÑOS,20
LIMA,2024,FEMENINO,DE 30 A 59 AÑOS,55
LIMA,2024,FEMENINO,DE 60 A MÁS AÑOS,40
LORETO,2008,MASCULINO,MENOR DE 18 AÑOS,2
LORETO,2008,MASCULINO,MAYOR DE 18 AÑOS,14
LORETO,2008,FEMENINO,MENOR DE 18 AÑOS,2
LORETO,2008,FEMENINO,MAYOR DE 18 AÑOS,7
LORETO,2009,MASCULINO,MENOR DE 18 AÑOS,6
LORETO,2009,MASCULINO,MAYOR DE 18 AÑOS,33
LORETO,2009,FEMENINO,MENOR DE 18 AÑOS,2
LORETO,2009,FEMENINO,MAYOR DE 18 AÑOS,8
LORETO,2010,MASCULINO,DE 0 A 5 AÑOS,0
LORETO,2010,MASCULINO,DE 6 A 12 AÑOS,2
LORETO,2010,MASCULINO,DE 13 A 18 AÑOS,3
LORETO,2010,MASCULINO,DE 19 A 25 AÑOS,7
LORETO,2010,MASCULINO,DE 26 A 60 AÑOS,8
LORETO,2010,MASCULINO,DE 60 A MÁS AÑOS,0
LORETO,2010,FEMENINO,DE 0 A 5 AÑOS,0
LORETO,2010,FEMENINO,DE 6 A 12 AÑOS,0
LORETO,2010,FEMENINO,DE 13 A 18 AÑOS,1
LORETO,2010,FEMENINO,DE 19 A 25 AÑOS,1
LORETO,2010,FEMENINO,DE 26 A 60 AÑOS,3
LORETO,2010,FEMENINO,DE 60 A MÁS AÑOS,0
LORETO,2011,MASCULINO,DE 0 A 5 AÑOS,0
LORETO,2011,MASCULINO,DE 6 A 12 AÑOS,3
LORETO,2011,MASCULINO,DE 13 A 18 AÑOS,2
LORETO,2011,MASCULINO,DE 19 A 25 AÑOS,3
LORETO,2011,MASCULINO,DE 26 A 60 AÑOS,13
LORETO,2011,MASCULINO,DE 60 A MÁS AÑOS,3
LORETO,2011,FEMENINO,DE 0 A 5 AÑOS,0
LORETO,2011,FEMENINO,DE 6 A 12 AÑOS,1
LORETO,2011,FEMENINO,DE 13 A 18 AÑOS,1
LORETO,2011,FEMENINO,DE 19 A 25 AÑOS,0
LORETO,2011,FEMENINO,DE 26 A 60 AÑOS,2
LORETO,2011,FEMENINO,DE 60 A MÁS AÑOS,2
LORETO,2012,MASCULINO,DE 0 A 5 AÑOS,0
LORETO,2012,MASCULINO,DE 6 A 12 AÑOS,0
LORETO,2012,MASCULINO,DE 13 A 18 AÑOS,0
LORETO,2012,MASCULINO,DE 19 A 25 AÑOS,2
LORETO,2012,MASCULINO,DE 26 A 60 AÑOS,12
LORETO,2012,MASCULINO,DE 60 A MÁS AÑOS,2
LORETO,2012,FEMENINO,DE 0 A 5 AÑOS,0
LORETO,2012,FEMENINO,DE 6 A 12 AÑOS,0
LORETO,2012,FEMENINO,DE 13 A 18 AÑOS,0
LORETO,2012,FEMENINO,DE 19 A 25 AÑOS,2
LORETO,2012,FEMENINO,DE 26 A 60 AÑOS,1
LORETO,2012,FEMENINO,DE 60 A MÁS AÑOS,3
LORETO,2013,MASCULINO,DE 0 A 5 AÑOS,0
LORETO,2013,MASCULINO,DE 6 A 12 AÑOS,0
LORETO,2013,MASCULINO,DE 13 A 18 AÑOS,0
LORETO,2013,MASCULINO,DE 19 A 25 AÑOS,5
LORETO,2013,MASCULINO,DE 26 A 60 AÑOS,7
LORETO,2013,MASCULINO,DE 60 A MÁS AÑOS,3
LORETO,2013,FEMENINO,DE 0 A 5 AÑOS,0
LORETO,2013,FEMENINO,DE 6 A 12 AÑOS,0
LORETO,2013,FEMENINO,DE 13 A 18 AÑOS,0
LORETO,2013,FEMENINO,DE 19 A 25 AÑOS,2
LORETO,2013,FEMENINO,DE 26 A 60 AÑOS,1
LORETO,2013,FEMENINO,DE 60 A MÁS AÑOS,1
LORETO,2014,MASCULINO,DE 0 A 5 AÑOS,1
LORETO,2014,MASCULINO,DE 6 A 12 AÑOS,0
LORETO,2014,MASCULINO,DE 13 A 18 AÑOS,1
LORETO,2014,MASCULINO,DE 19 A 25 AÑOS,2
LORETO,2014,MASCULINO,DE 26 A 60 AÑOS,14
LORETO,2014,MASCULINO,DE 60 A MÁS AÑOS,0
LORETO,2014,FEMENINO,DE 0 A 5 AÑOS,0
LORETO,2014,FEMENINO,DE 6 A 12 AÑOS,0
LORETO,2014,FEMENINO,DE 13 A 18 AÑOS,0
LORETO,2014,FEMENINO,DE 19 A 25 AÑOS,0
LORETO,2014,FEMENINO,DE 26 A 60 AÑOS,1
LORETO,2014,FEMENINO,DE 60 A MÁS AÑOS,0
LORETO,2015,MASCULINO,DE 0 A 5 AÑOS,6
LORETO,2015,MASCULINO,DE 6 A 12 AÑOS,2
LORETO,2015,MASCULINO,DE 13 A 18 AÑOS,2
LORETO,2015,MASCULINO,DE 19 A 25 AÑOS,4
LORETO,2015,MASCULINO,DE 26 A 60 AÑOS,8
LORETO,2015,MASCULINO,DE 60 A MÁS AÑOS,2
LORETO,2015,FEMENINO,DE 0 A 5 AÑOS,1
LORETO,2015,FEMENINO,DE 6 A 12 AÑOS,0
LORETO,2015,FEMENINO,DE 13 A 18 AÑOS,0
LORETO,2015,FEMENINO,DE 19 A 25 AÑOS,0
LORETO,2015,FEMENINO,DE 26 A 60 AÑOS,2
LORETO,2015,FEMENINO,DE 60 A MÁS AÑOS,2
LORETO,2016,MASCULINO,DE 0 A 5 AÑOS,1
LORETO,2016,MASCULINO,DE 6 A 12 AÑOS,0
LORETO,2016,MASCULINO,DE 13 A 18 AÑOS,1
LORETO,2016,MASCULINO,DE 19 A 25 AÑOS,7
LORETO,2016,MASCULINO,DE 26 A 60 AÑOS,12
LORETO,2016,MASCULINO,DE 60 A MÁS AÑOS,1
LORETO,2016,FEMENINO,DE 0 A 5 AÑOS,0
LORETO,2016,FEMENINO,DE 6 A 12 AÑOS,1
LORETO,2016,FEMENINO,DE 13 A 18 AÑOS,1
LORETO,2016,FEMENINO,DE 19 A 25 AÑOS,1
LORETO,2016,FEMENINO,DE 26 A 60 AÑOS,1
LORETO,2016,FEMENINO,DE 60 A MÁS AÑOS,1
LORETO,2017,MASCULINO,DE 0 A 5 AÑOS,0
LORETO,2017,MASCULINO,DE 6 A 12 AÑOS,0
LORETO,2017,MASCULINO,DE 13 A 18 AÑOS,2
LORETO,2017,MASCULINO,DE 19 A 25 AÑOS,2
LORETO,2017,MASCULINO,DE 26 A 60 AÑOS,11
LORETO,2017,MASCULINO,DE 60 A MÁS AÑOS,2
LORETO,2017,FEMENINO,DE 0 A 5 AÑOS,0
LORETO,2017,FEMENINO,DE 6 A 12 AÑOS,0
LORETO,2017,FEMENINO,DE 13 A 18 AÑOS,0
LORETO,2017,FEMENINO,DE 19 A 25 AÑOS,0
LORETO,2017,FEMENINO,DE 26 A 60 AÑOS,3
LORETO,2017,FEMENINO,DE 60 A MÁS AÑOS,1
LORETO,2018,MASCULINO,DE 0 A 5 AÑOS,0
LORETO,2018,MASCULINO,DE 6 A 11 AÑOS,0
LORETO,2018,MASCULINO,DE 12 A 17 AÑOS,0
LORETO,2018,MASCULINO,DE 18 A 29 AÑOS,5
LORETO,2018,MASCULINO,DE 30 A 59 AÑOS,3
LORETO,2018,MASCULINO,DE 60 A MÁS AÑOS,3
LORETO,2018,FEMENINO,DE 0 A 5 AÑOS,1
LORETO,2018,FEMENINO,DE 6 A 11 AÑOS,0
LORETO,2018,FEMENINO,DE 12 A 17 AÑOS,0
LORETO,2018,FEMENINO,DE 18 A 29 AÑOS,4
LORETO,2018,FEMENINO,DE 30 A 59 AÑOS,2
LORETO,2018,FEMENINO,DE 60 A MÁS AÑOS,0
LORETO,2019,MASCULINO,DE 0 A 5 AÑOS,1
LORETO,2019,MASCULINO,DE 6 A 11 AÑOS,2
LORETO,2019,MASCULINO,DE 12 A 17 AÑOS,0
LORETO,2019,MASCULINO,DE 18 A 29 AÑOS,7
LORETO,2019,MASCULINO,DE 30 A 59 AÑOS,4
LORETO,2019,MASCULINO,DE 60 A MÁS AÑOS,1
LORETO,2019,FEMENINO,DE 0 A 5 AÑOS,0
LORETO,2019,FEMENINO,DE 6 A 11 AÑOS,0
LORETO,2019,FEMENINO,DE 12 A 17 AÑOS,0
LORETO,2019,FEMENINO,DE 18 A 29 AÑOS,0
LORETO,2019,FEMENINO,DE 30 A 59 AÑOS,2
LORETO,2019,FEMENINO,DE 60 A MÁS AÑOS,0
LORETO,2020,MASCULINO,DE 0 A 5 AÑOS,0
LORETO,2020,MASCULINO,DE 6 A 11 AÑOS,0
LORETO,2020,MASCULINO,DE 12 A 17 AÑOS,1
LORETO,2020,MASCULINO,DE 18 A 29 AÑOS,3
LORETO,2020,MASCULINO,DE 30 A 59 AÑOS,5
LORETO,2020,MASCULINO,DE 60 A MÁS AÑOS,1
LORETO,2020,FEMENINO,DE 0 A 5 AÑOS,0
LORETO,2020,FEMENINO,DE 6 A 11 AÑOS,1
LORETO,2020,FEMENINO,DE 12 A 17 AÑOS,0
LORETO,2020,FEMENINO,DE 18 A 29 AÑOS,0
LORETO,2020,FEMENINO,DE 30 A 59 AÑOS,0
LORETO,2020,FEMENINO,DE 60 A MÁS AÑOS,1
LORETO,2021,MASCULINO,DE 0 A 5 AÑOS,0
LORETO,2021,MASCULINO,DE 6 A 11 AÑOS,0
LORETO,2021,MASCULINO,DE 12 A 17 AÑOS,2
LORETO,2021,MASCULINO,DE 18 A 29 AÑOS,5
LORETO,2021,MASCULINO,DE 30 A 59 AÑOS,11
LORETO,2021,MASCULINO,DE 60 A MÁS AÑOS,1
LORETO,2021,FEMENINO,DE 0 A 5 AÑOS,0
LORETO,2021,FEMENINO,DE 6 A 11 AÑOS,0
LORETO,2021,FEMENINO,DE 12 A 17 AÑOS,0
LORETO,2021,FEMENINO,DE 18 A 29 AÑOS,0
LORETO,2021,FEMENINO,DE 30 A 59 AÑOS,2
LORETO,2021,FEMENINO,DE 60 A MÁS AÑOS,2
LORETO,2022,MASCULINO,DE 0 A 5 AÑOS,0
LORETO,2022,MASCULINO,DE 6 A 11 AÑOS,0
LORETO,2022,MASCULINO,DE 12 A 17 AÑOS,1
LORETO,2022,MASCULINO,DE 18 A 29 AÑOS,1
LORETO,2022,MASCULINO,DE 30 A 59 AÑOS,1
LORETO,2022,MASCULINO,DE 60 A MÁS AÑOS,1
LORETO,2022,FEMENINO,DE 0 A 5 AÑOS,0
LORETO,2022,FEMENINO,DE 6 A 11 AÑOS,0
LORETO,2022,FEMENINO,DE 12 A 17 AÑOS,0
LORETO,2022,FEMENINO,DE 18 A 29 AÑOS,0
LORETO,2022,FEMENINO,DE 30 A 59 AÑOS,0
LORETO,2022,FEMENINO,DE 60 A MÁS AÑOS,0
LORETO,2023,MASCULINO,DE 0 A 5 AÑOS,1
LORETO,2023,MASCULINO,DE 6 A 11 AÑOS,0
LORETO,2023,MASCULINO,DE 12 A 17 AÑOS,0
LORETO,2023,MASCULINO,DE 18 A 29 AÑOS,5
LORETO,2023,MASCULINO,DE 30 A 59 AÑOS,3
LORETO,2023,MASCULINO,DE 60 A MÁS AÑOS,0
LORETO,2023,FEMENINO,DE 0 A 5 AÑOS,0
LORETO,2023,FEMENINO,DE 6 A 11 AÑOS,1
LORETO,2023,FEMENINO,DE 12 A 17 AÑOS,0
LORETO,2023,FEMENINO,DE 18 A 29 AÑOS,0
LORETO,2023,FEMENINO,DE 30 A 59 AÑOS,2
LORETO,2023,FEMENINO,DE 60 A MÁS AÑOS,0
LORETO,2024,MASCULINO,DE 0 A 5 AÑOS,1
LORETO,2024,MASCULINO,DE 6 A 11 AÑOS,0
LORETO,2024,MASCULINO,DE 12 A 17 AÑOS,0
LORETO,2024,MASCULINO,DE 18 A 29 AÑOS,2
LORETO,2024,MASCULINO,DE 30 A 59 AÑOS,5
LORETO,2024,MASCULINO,DE 60 A MÁS AÑOS,2
LORETO,2024,FEMENINO,DE 0 A 5 AÑOS,1
LORETO,2024,FEMENINO,DE 6 A 11 AÑOS,1
LORETO,2024,FEMENINO,DE 12 A 17 AÑOS,0
LORETO,2024,FEMENINO,DE 18 A 29 AÑOS,0
LORETO,2024,FEMENINO,DE 30 A 59 AÑOS,2
LORETO,2024,FEMENINO,DE 60 A MÁS AÑOS,0
MADRE DE DIOS,2008,MASCULINO,MENOR DE 18 AÑOS,3
MADRE DE DIOS,2008,MASCULINO,MAYOR DE 18 AÑOS,37
MADRE DE DIOS,2008,FEMENINO,MENOR DE 18 AÑOS,2
MADRE DE DIOS,2008,FEMENINO,MAYOR DE 18 AÑOS,8
MADRE DE DIOS,2009,MASCULINO,MENOR DE 18 AÑOS,4
MADRE DE DIOS,2009,MASCULINO,MAYOR DE 18 AÑOS,30
MADRE DE DIOS,2009,FEMENINO,MENOR DE 18 AÑOS,3
MADRE DE DIOS,2009,FEMENINO,MAYOR DE 18 AÑOS,7
MADRE DE DIOS,2010,MASCULINO,DE 0 A 5 AÑOS,2
MADRE DE DIOS,2010,MASCULINO,DE 6 A 12 AÑOS,0
MADRE DE DIOS,2010,MASCULINO,DE 13 A 18 AÑOS,2
MADRE DE DIOS,2010,MASCULINO,DE 19 A 25 AÑOS,6
MADRE DE DIOS,2010,MASCULINO,DE 26 A 60 AÑOS,8
MADRE DE DIOS,2010,MASCULINO,DE 60 A MÁS AÑOS,1
MADRE DE DIOS,2010,FEMENINO,DE 0 A 5 AÑOS,0
MADRE DE DIOS,2010,FEMENINO,DE 6 A 12 AÑOS,0
MADRE DE DIOS,2010,FEMENINO,DE 13 A 18 AÑOS,0
MADRE DE DIOS,2010,FEMENINO,DE 19 A 25 AÑOS,0
MADRE DE DIOS,2010,FEMENINO,DE 26 A 60 AÑOS,1
MADRE DE DIOS,2010,FEMENINO,DE 60 A MÁS AÑOS,0
MADRE DE DIOS,2011,MASCULINO,DE 0 A 5 AÑOS,0
MADRE DE DIOS,2011,MASCULINO,DE 6 A 12 AÑOS,2
MADRE DE DIOS,2011,MASCULINO,DE 13 A 18 AÑOS,1
MADRE DE DIOS,2011,MASCULINO,DE 19 A 25 AÑOS,9
MADRE DE DIOS,2011,MASCULINO,DE 26 A 60 AÑOS,10
MADRE DE DIOS,2011,MASCULINO,DE 60 A MÁS AÑOS,0
MADRE DE DIOS,2011,FEMENINO,DE 0 A 5 AÑOS,0
MADRE DE DIOS,2011,FEMENINO,DE 6 A 12 AÑOS,0
MADRE DE DIOS,2011,FEMENINO,DE 13 A 18 AÑOS,2
MADRE DE DIOS,2011,FEMENINO,DE 19 A 25 AÑOS,1
MADRE DE DIOS,2011,FEMENINO,DE 26 A 60 AÑOS,2
MADRE DE DIOS,2011,FEMENINO,DE 60 A MÁS AÑOS,0
MADRE DE DIOS,2012,MASCULINO,DE 0 A 5 AÑOS,0
MADRE DE DIOS,2012,MASCULINO,DE 6 A 12 AÑOS,3
MADRE DE DIOS,2012,MASCULINO,DE 13 A 18 AÑOS,1
MADRE DE DIOS,2012,MASCULINO,DE 19 A 25 AÑOS,8
MADRE DE DIOS,2012,MASCULINO,DE 26 A 60 AÑOS,11
MADRE DE DIOS,2012,MASCULINO,DE 60 A MÁS AÑOS,1
MADRE DE DIOS,2012,FEMENINO,DE 0 A 5 AÑOS,0
MADRE DE DIOS,2012,FEMENINO,DE 6 A 12 AÑOS,2
MADRE DE DIOS,2012,FEMENINO,DE 13 A 18 AÑOS,3
MADRE DE DIOS,2012,FEMENINO,DE 19 A 25 AÑOS,1
MADRE DE DIOS,2012,FEMENINO,DE 26 A 60 AÑOS,1
MADRE DE DIOS,2012,FEMENINO,DE 60 A MÁS AÑOS,0
MADRE DE DIOS,2013,MASCULINO,DE 0 A 5 AÑOS,0
MADRE DE DIOS,2013,MASCULINO,DE 6 A 12 AÑOS,0
MADRE DE DIOS,2013,MASCULINO,DE 13 A 18 AÑOS,1
MADRE DE DIOS,2013,MASCULINO,DE 19 A 25 AÑOS,9
MADRE DE DIOS,2013,MASCULINO,DE 26 A 60 AÑOS,15
MADRE DE DIOS,2013,MASCULINO,DE 60 A MÁS AÑOS,1
MADRE DE DIOS,2013,FEMENINO,DE 0 A 5 AÑOS,1
MADRE DE DIOS,2013,FEMENINO,DE 6 A 12 AÑOS,0
MADRE DE DIOS,2013,FEMENINO,DE 13 A 18 AÑOS,0
MADRE DE DIOS,2013,FEMENINO,DE 19 A 25 AÑOS,1
MADRE DE DIOS,2013,FEMENINO,DE 26 A 60 AÑOS,0
MADRE DE DIOS,2013,FEMENINO,DE 60 A MÁS AÑOS,0
MADRE DE DIOS,2014,MASCULINO,DE 0 A 5 AÑOS,2
MADRE DE DIOS,2014,MASCULINO,DE 6 A 12 AÑOS,3
MADRE DE DIOS,2014,MASCULINO,DE 13 A 18 AÑOS,8
MADRE DE DIOS,2014,MASCULINO,DE 19 A 25 AÑOS,17
MADRE DE DIOS,2014,MASCULINO,DE 26 A 60 AÑOS,22
MADRE DE DIOS,2014,MASCULINO,DE 60 A MÁS AÑOS,3
MADRE DE DIOS,2014,FEMENINO,DE 0 A 5 AÑOS,1
MADRE DE DIOS,2014,FEMENINO,DE 6 A 12 AÑOS,0
MADRE DE DIOS,2014,FEMENINO,DE 13 A 18 AÑOS,3
MADRE DE DIOS,2014,FEMENINO,DE 19 A 25 AÑOS,8
MADRE DE DIOS,2014,FEMENINO,DE 26 A 60 AÑOS,6
MADRE DE DIOS,2014,FEMENINO,DE 60 A MÁS AÑOS,0
MADRE DE DIOS,2015,MASCULINO,DE 0 A 5 AÑOS,0
MADRE DE DIOS,2015,MASCULINO,DE 6 A 12 AÑOS,1
MADRE DE DIOS,2015,MASCULINO,DE 13 A 18 AÑOS,1
MADRE DE DIOS,2015,MASCULINO,DE 19 A 25 AÑOS,9
